,Date,sentiment
5599,2019-01-15,
5600,2019-01-15,-0.7
5601,2019-01-15,-0.7
5602,2019-01-15,-0.8333333333333334
5603,2019-01-15,0.8
5604,2019-01-15,0.7
5605,2019-01-15,0.85
5606,2019-01-15,
5607,2019-01-15,0.6333333333333333
5608,2019-01-15,0.75
5609,2019-01-15,-0.475
5610,2019-01-15,-0.675
5611,2019-01-14,-0.4666666666666667
5612,2019-01-14,-0.525
5613,2019-01-14,-0.4333333333333333
5614,2019-01-14,0.0
5615,2019-01-14,-0.7
5616,2019-01-14,0.0
5617,2019-01-14,0.775
5618,2019-01-14,
5619,2019-01-14,-0.5111111111111111
5620,2019-01-14,0.0
5621,2019-01-14,0.8333333333333334
5622,2019-01-14,-0.8
5623,2019-01-14,0.8
5624,2019-01-14,
5625,2019-01-14,0.7
5626,2019-01-14,-0.7
5627,2019-01-14,0.7
5628,2019-01-14,0.0
5629,2019-01-14,0.4666666666666667
5630,2019-01-14,0.75
5631,2019-01-14,-0.6875
5632,2019-01-14,-0.425
5633,2019-01-14,-0.75
5634,2019-01-14,-0.75
5635,2019-01-14,-0.7
5636,2019-01-13,-0.775
5637,2019-01-13,-0.6333333333333333
5638,2019-01-13,0.7666666666666666
5639,2019-01-13,-0.5857142857142856
5640,2019-01-13,0.42000000000000004
5641,2019-01-13,0.8
5642,2019-01-13,-0.8
5643,2019-01-13,0.7
5644,2019-01-13,0.8
5645,2019-01-12,
5646,2019-01-12,-0.55
5647,2019-01-12,0.7
5648,2019-01-12,-0.62
5649,2019-01-12,-0.4666666666666667
5650,2019-01-12,
5651,2019-01-12,-0.6666666666666667
5652,2019-01-12,0.9
5653,2019-01-12,-0.7
5654,2019-01-12,0.7
5655,2019-01-12,-0.64
5656,2019-01-12,-0.55
5657,2019-01-12,-0.6799999999999999
5658,2019-01-11,-0.5666666666666667
5659,2019-01-11,-0.6
5660,2019-01-11,0.75
5661,2019-01-11,-0.8
5662,2019-01-11,0.0
5663,2019-01-11,0.6333333333333333
5664,2019-01-11,-0.5666666666666667
5665,2019-01-11,-0.775
5666,2019-01-11,0.7
5667,2019-01-11,-0.4333333333333333
5668,2019-01-11,0.0
5669,2019-01-11,
5670,2019-01-11,0.9
5671,2019-01-11,0.7
5672,2019-01-10,0.0
5673,2019-01-10,0.7
5674,2019-01-10,0.6666666666666667
5675,2019-01-10,0.7666666666666666
5676,2019-01-10,0.9
5677,2019-01-10,0.9
5678,2019-01-10,0.75
5679,2019-01-10,0.4666666666666667
5680,2019-01-10,-0.5
5681,2019-01-10,-0.75
5682,2019-01-10,0.0
5683,2019-01-10,-0.8
5684,2019-01-10,-0.7
5685,2019-01-10,-0.55
5686,2019-01-10,
5687,2019-01-10,-0.8
5688,2019-01-10,-0.6666666666666667
5689,2019-01-09,-0.525
5690,2019-01-09,0.6285714285714286
5691,2019-01-09,-0.9
5692,2019-01-09,-0.9
5693,2019-01-09,0.8
5694,2019-01-09,0.7666666666666666
5695,2019-01-09,
5696,2019-01-08,0.6833333333333333
5697,2019-01-08,0.7
5698,2019-01-08,0.58
5699,2019-01-08,0.72
5700,2019-01-08,-0.7666666666666666
5701,2019-01-07,-0.4666666666666667
5702,2019-01-07,-0.85
5703,2019-01-07,-0.75
5704,2019-01-07,0.5
5705,2019-01-07,0.4
5706,2019-01-07,0.55
5707,2019-01-06,-0.5
5708,2019-01-06,-0.6666666666666667
5709,2019-01-06,0.7333333333333334
5710,2019-01-06,0.4666666666666667
5711,2019-01-06,-0.7
5712,2019-01-06,
5713,2019-01-06,-0.7
5714,2019-01-06,
5715,2019-01-06,0.7
5716,2019-01-06,-0.62
5717,2019-01-06,
5718,2019-01-06,-0.5
5719,2019-01-05,-0.8
5720,2019-01-05,0.7
5721,2019-01-05,
5722,2019-01-05,0.6
5723,2019-01-05,-0.4333333333333333
5724,2019-01-05,-0.5666666666666667
5725,2019-01-05,0.6
5726,2019-01-05,-0.7
5727,2019-01-05,-0.58
5728,2019-01-05,-0.48571428571428565
5729,2019-01-05,-0.4666666666666667
5730,2019-01-05,0.85
5731,2019-01-04,0.6666666666666667
5732,2019-01-04,0.0
5733,2019-01-04,0.9
5734,2019-01-04,
5735,2019-01-04,0.6
5736,2019-01-04,0.0
5737,2019-01-04,0.55
5738,2019-01-03,
5739,2019-01-03,0.75
5740,2019-01-03,
5741,2019-01-03,0.7
5742,2019-01-03,-0.675
5743,2019-01-03,0.0
5744,2019-01-03,0.55
5745,2019-01-03,0.7
5746,2019-01-03,-0.5
5747,2019-01-02,0.7
5748,2019-01-02,0.72
5749,2019-01-02,-0.6
5750,2019-01-01,0.48
5751,2019-01-01,-0.7
5752,2019-01-01,0.8
5753,2019-01-01,0.55
5754,2019-01-01,0.8
5755,2019-01-01,0.7666666666666666
5756,2019-01-01,-0.7
5757,2019-01-01,0.55
5758,2019-01-01,0.0
5759,2019-01-01,0.0
5760,2019-01-01,0.0
5761,2019-01-01,-0.7
5762,2019-01-01,0.65
5763,2019-01-01,0.8
5764,2019-01-01,-0.4142857142857143
5765,2019-01-01,0.6799999999999999
5766,2019-01-01,0.8
5767,2019-01-01,0.7333333333333334
5768,2019-01-01,-0.4
5769,2019-01-01,-0.8
5770,2018-12-31,0.8
5771,2018-12-31,0.7333333333333334
5772,2018-12-31,-0.6
5773,2018-12-31,
5774,2018-12-31,0.7
5775,2018-12-31,0.7
5776,2018-12-31,-0.6857142857142857
5777,2018-12-31,-0.5
5778,2018-12-31,-0.6333333333333333
5779,2018-12-31,-0.6
5780,2018-12-31,-0.5
5781,2018-12-31,0.7
5782,2018-12-30,0.7
5783,2018-12-30,0.74
5784,2018-12-30,
5785,2018-12-30,-0.4666666666666667
5786,2018-12-30,-0.62
5787,2018-12-29,0.6
5788,2018-12-29,-0.5666666666666667
5789,2018-12-29,-0.75
5790,2018-12-29,-0.6599999999999999
5791,2018-12-29,0.6
5792,2018-12-29,-0.55
5793,2018-12-29,-0.48
5794,2018-12-28,0.6799999999999999
5795,2018-12-28,0.7
5796,2018-12-28,-0.7
5797,2018-12-28,0.7
5798,2018-12-28,-0.7
5799,2018-12-27,0.0
5800,2018-12-27,
5801,2018-12-27,-0.7333333333333334
5802,2018-12-27,-0.7333333333333334
5803,2018-12-27,0.7
5804,2018-12-27,-0.5857142857142856
5805,2018-12-27,-0.75
5806,2018-12-27,-0.5666666666666667
5807,2018-12-27,-0.6
5808,2018-12-27,-0.75
5809,2018-12-27,-0.55
5810,2018-12-27,-0.5
5811,2018-12-26,0.7
5812,2018-12-25,0.7166666666666666
5813,2018-12-25,0.8
5814,2018-12-25,0.8
5815,2018-12-24,0.0
5816,2018-12-24,0.7
5817,2018-12-24,-0.65
5818,2018-12-24,0.7666666666666666
5819,2018-12-24,-0.6
5820,2018-12-24,0.6333333333333333
5821,2018-12-24,-0.5666666666666667
5822,2018-12-24,0.9
5823,2018-12-24,0.0
5824,2018-12-24,-0.5666666666666667
5825,2018-12-24,-0.5
5826,2018-12-24,-0.6333333333333333
5827,2018-12-24,-0.5
5828,2018-12-24,-0.6
5829,2018-12-24,-0.4333333333333333
5830,2018-12-24,0.7
5831,2018-12-24,-0.7
5832,2018-12-24,0.2
5833,2018-12-23,-0.48
5834,2018-12-23,-0.525
5835,2018-12-23,-0.2
5836,2018-12-23,-0.64
5837,2018-12-23,-0.7
5838,2018-12-23,0.0
5839,2018-12-23,0.7333333333333334
5840,2018-12-23,0.58
5841,2018-12-23,-0.55
5842,2018-12-23,0.7
5843,2018-12-23,-0.7
5844,2018-12-22,0.7
5845,2018-12-22,0.0
5846,2018-12-22,0.8
5847,2018-12-22,-0.54
5848,2018-12-22,-0.5
5849,2018-12-22,0.7
5850,2018-12-22,-0.625
5851,2018-12-22,0.8
5852,2018-12-22,0.8
5853,2018-12-22,0.9
5854,2018-12-21,-0.75
5855,2018-12-21,0.6
5856,2018-12-21,-0.7
5857,2018-12-21,0.9
5858,2018-12-21,0.7
5859,2018-12-21,0.7
5860,2018-12-21,-0.7
5861,2018-12-21,-0.7
5862,2018-12-21,-0.425
5863,2018-12-21,0.7
5864,2018-12-21,0.7
5865,2018-12-21,0.8
5866,2018-12-21,0.0
5867,2018-12-21,-0.65
5868,2018-12-21,0.8
5869,2018-12-21,
5870,2018-12-21,-0.4666666666666667
5871,2018-12-21,0.5833333333333333
5872,2018-12-21,0.7666666666666666
5873,2018-12-21,0.7428571428571429
5874,2018-12-20,-0.5
5875,2018-12-20,0.8
5876,2018-12-20,0.75
5877,2018-12-20,0.7
5878,2018-12-20,-0.7
5879,2018-12-20,0.7
5880,2018-12-20,-0.4222222222222222
5881,2018-12-20,0.6
5882,2018-12-20,-0.5
5883,2018-12-20,0.7
5884,2018-12-20,0.0
5885,2018-12-20,-0.5333333333333333
5886,2018-12-20,0.0
5887,2018-12-20,0.7
5888,2018-12-20,0.75
5889,2018-12-20,-0.7
5890,2018-12-20,-0.75
5891,2018-12-19,0.6
5892,2018-12-19,0.0
5893,2018-12-19,-0.775
5894,2018-12-19,0.55
5895,2018-12-19,0.0
5896,2018-12-19,-0.6
5897,2018-12-19,-0.55
5898,2018-12-19,-0.4666666666666667
5899,2018-12-19,0.725
5900,2018-12-19,-0.52
5901,2018-12-19,0.0
5902,2018-12-19,0.7666666666666666
5903,2018-12-19,0.7
5904,2018-12-18,0.7
5905,2018-12-18,-0.7
5906,2018-12-18,0.7
5907,2018-12-18,-0.64
5908,2018-12-18,-0.5
5909,2018-12-18,-0.5599999999999999
5910,2018-12-18,-0.7
5911,2018-12-18,-0.8
5912,2018-12-18,0.6
5913,2018-12-18,-0.425
5914,2018-12-18,0.4666666666666667
5915,2018-12-17,0.7
5916,2018-12-17,0.8
5917,2018-12-17,0.74
5918,2018-12-17,-0.5
5919,2018-12-17,0.74
5920,2018-12-17,0.6333333333333333
5921,2018-12-16,-0.65
5922,2018-12-16,-0.6333333333333333
5923,2018-12-16,-0.54
5924,2018-12-16,-0.6
5925,2018-12-16,-0.6
5926,2018-12-16,-0.8
5927,2018-12-16,0.0
5928,2018-12-16,-0.6857142857142857
5929,2018-12-16,-0.7
5930,2018-12-16,0.4714285714285714
5931,2018-12-16,-0.55
5932,2018-12-15,0.6
5933,2018-12-15,-0.6142857142857142
5934,2018-12-15,-0.6
5935,2018-12-15,0.0
5936,2018-12-15,0.7
5937,2018-12-15,0.8333333333333334
5938,2018-12-15,-0.5
5939,2018-12-15,0.9
5940,2018-12-14,0.8333333333333334
5941,2018-12-14,0.7
5942,2018-12-14,0.7
5943,2018-12-14,0.8
5944,2018-12-14,0.8
5945,2018-12-14,-0.6
5946,2018-12-14,-0.6
5947,2018-12-13,0.7
5948,2018-12-13,0.8
5949,2018-12-13,0.7666666666666666
5950,2018-12-13,0.9
5951,2018-12-13,-0.55
5952,2018-12-13,-0.9
5953,2018-12-13,0.7
5954,2018-12-13,-0.7
5955,2018-12-13,-0.6714285714285715
5956,2018-12-13,-0.6714285714285715
5957,2018-12-13,-0.64
5958,2018-12-13,-0.5666666666666667
5959,2018-12-13,-0.8
5960,2018-12-12,0.7
5961,2018-12-12,0.7
5962,2018-12-12,-0.625
5963,2018-12-11,0.6
5964,2018-12-11,-0.2
5965,2018-12-11,-0.8
5966,2018-12-11,0.6
5967,2018-12-11,0.7
5968,2018-12-11,0.7666666666666666
5969,2018-12-11,0.7
5970,2018-12-11,0.0
5971,2018-12-11,-0.5599999999999999
5972,2018-12-11,0.7666666666666666
5973,2018-12-11,0.0
5974,2018-12-11,0.0
5975,2018-12-11,-0.75
5976,2018-12-10,-0.45999999999999996
5977,2018-12-10,-0.72
5978,2018-12-10,0.6333333333333333
5979,2018-12-09,0.7
5980,2018-12-09,-0.6599999999999999
5981,2018-12-09,-0.9
5982,2018-12-08,0.8333333333333334
5983,2018-12-08,0.0
5984,2018-12-08,0.75
5985,2018-12-08,-0.6666666666666667
5986,2018-12-08,0.4666666666666667
5987,2018-12-08,-1.0
5988,2018-12-08,-0.6
5989,2018-12-08,0.7
5990,2018-12-08,0.8
5991,2018-12-08,0.55
5992,2018-12-08,
5993,2018-12-08,0.6
5994,2018-12-08,0.7
5995,2018-12-07,0.8
5996,2018-12-07,-0.8
5997,2018-12-07,-0.4333333333333333
5998,2018-12-07,0.55
5999,2018-12-07,0.7
6000,2018-12-07,0.8666666666666666
6001,2018-12-07,0.7
6002,2018-12-07,0.75
6003,2018-12-07,0.7
6004,2018-12-07,-0.7
6005,2018-12-07,-0.7
6006,2018-12-07,0.7
6007,2018-12-07,-0.8
6008,2018-12-07,-0.75
6009,2018-12-07,0.55
6010,2018-12-07,-0.675
6011,2018-12-07,-0.5625
6012,2018-12-07,0.55
6013,2018-12-07,-0.75
6014,2018-12-07,-0.625
6015,2018-12-07,-0.7285714285714285
6016,2018-12-07,0.7
6017,2018-12-07,-0.7
6018,2018-12-06,-0.4333333333333333
6019,2018-12-06,-0.5
6020,2018-12-06,0.8
6021,2018-12-06,0.7833333333333334
6022,2018-12-05,0.7
6023,2018-12-05,-0.4333333333333333
6024,2018-12-05,-0.7833333333333334
6025,2018-12-05,0.55
6026,2018-12-05,-0.5
6027,2018-12-05,0.0
6028,2018-12-05,0.7
6029,2018-12-05,0.7
6030,2018-12-05,-0.7
6031,2018-12-04,0.525
6032,2018-12-04,-0.6
6033,2018-12-04,-0.7
6034,2018-12-04,-0.55
6035,2018-12-04,0.85
6036,2018-12-04,0.5599999999999999
6037,2018-12-04,0.0
6038,2018-12-04,0.8
6039,2018-12-04,0.75
6040,2018-12-04,0.0
6041,2018-12-03,0.75
6042,2018-12-03,0.8
6043,2018-12-03,-0.64
6044,2018-12-03,-0.62
6045,2018-12-03,-0.8
6046,2018-12-03,-0.65
6047,2018-12-03,0.6666666666666667
6048,2018-12-03,-0.75
6049,2018-12-03,0.8666666666666666
6050,2018-12-03,0.9
6051,2018-12-03,0.75
6052,2018-12-03,
6053,2018-12-02,0.75
6054,2018-12-01,0.8
6055,2018-12-01,0.85
6056,2018-12-01,0.72
6057,2018-12-01,0.0
6058,2018-12-01,0.0
6059,2018-12-01,0.0
6060,2018-12-01,0.0
6061,2018-12-01,0.0
6062,2018-12-01,0.9
6063,2018-12-01,0.8
6064,2018-11-30,0.9
6065,2018-11-30,0.65
6066,2018-11-30,-0.4
6067,2018-11-30,0.0
6068,2018-11-30,0.7
6069,2018-11-30,0.58
6070,2018-11-30,0.75
6071,2018-11-30,-0.7
6072,2018-11-30,-0.4333333333333333
6073,2018-11-30,0.7
6074,2018-11-30,0.7
6075,2018-11-29,0.7
6076,2018-11-29,0.75
6077,2018-11-29,0.58
6078,2018-11-29,0.8666666666666666
6079,2018-11-29,0.8
6080,2018-11-29,0.8
6081,2018-11-29,0.8
6082,2018-11-29,-0.5666666666666667
6083,2018-11-29,-0.5
6084,2018-11-29,-0.58
6085,2018-11-29,-0.8166666666666667
6086,2018-11-29,0.7
6087,2018-11-29,-0.5
6088,2018-11-29,0.7
6089,2018-11-28,0.8333333333333334
6090,2018-11-28,0.72
6091,2018-11-28,0.0
6092,2018-11-28,
6093,2018-11-28,0.8
6094,2018-11-28,-0.7
6095,2018-11-28,0.8
6096,2018-11-28,-0.7
6097,2018-11-28,0.7
6098,2018-11-28,-0.7
6099,2018-11-28,0.0
6100,2018-11-28,-0.85
6101,2018-11-28,0.8333333333333334
6102,2018-11-28,0.72
6103,2018-11-28,-0.675
6104,2018-11-27,-0.8
6105,2018-11-27,0.7
6106,2018-11-27,0.8
6107,2018-11-27,-0.76
6108,2018-11-27,0.4666666666666667
6109,2018-11-27,-0.9
6110,2018-11-27,0.0
6111,2018-11-27,-0.7
6112,2018-11-27,0.55
6113,2018-11-26,0.575
6114,2018-11-26,0.8
6115,2018-11-26,0.55
6116,2018-11-26,0.9
6117,2018-11-26,-0.6857142857142857
6118,2018-11-26,-0.7
6119,2018-11-26,-0.5666666666666667
6120,2018-11-26,-0.5666666666666667
6121,2018-11-26,-0.6
6122,2018-11-26,-0.75
6123,2018-11-25,
6124,2018-11-25,0.7
6125,2018-11-25,0.0
6126,2018-11-25,0.7666666666666666
6127,2018-11-25,-0.4333333333333333
6128,2018-11-25,-0.5666666666666667
6129,2018-11-25,-0.6
6130,2018-11-25,0.6333333333333333
6131,2018-11-25,-0.4333333333333333
6132,2018-11-24,-0.8
6133,2018-11-24,-0.7
6134,2018-11-24,0.0
6135,2018-11-23,-0.5
6136,2018-11-23,0.47000000000000003
6137,2018-11-23,0.5428571428571429
6138,2018-11-23,0.5428571428571429
6139,2018-11-23,0.7
6140,2018-11-22,0.525
6141,2018-11-22,-0.75
6142,2018-11-22,
6143,2018-11-22,0.8
6144,2018-11-22,0.4625
6145,2018-11-22,0.0
6146,2018-11-22,0.8
6147,2018-11-22,0.0
6148,2018-11-22,-0.6
6149,2018-11-22,-0.75
6150,2018-11-21,0.9
6151,2018-11-21,0.7
6152,2018-11-21,
6153,2018-11-21,-0.4875
6154,2018-11-21,0.7
6155,2018-11-21,-0.575
6156,2018-11-21,0.525
6157,2018-11-21,0.575
6158,2018-11-21,-0.6333333333333333
6159,2018-11-21,0.9
6160,2018-11-21,0.72
6161,2018-11-21,0.7
6162,2018-11-21,0.425
6163,2018-11-20,0.0
6164,2018-11-20,0.775
6165,2018-11-20,0.7
6166,2018-11-19,0.0
6167,2018-11-19,0.55
6168,2018-11-19,0.7
6169,2018-11-19,-0.725
6170,2018-11-19,0.7
6171,2018-11-19,0.8
6172,2018-11-19,0.9
6173,2018-11-18,0.8
6174,2018-11-18,-0.54
6175,2018-11-18,0.9
6176,2018-11-18,-0.62
6177,2018-11-18,0.55
6178,2018-11-18,0.9
6179,2018-11-18,0.0
6180,2018-11-18,0.8
6181,2018-11-17,-1.0
6182,2018-11-17,0.8
6183,2018-11-17,-0.7333333333333334
6184,2018-11-17,-0.7
6185,2018-11-17,-0.5
6186,2018-11-17,0.7
6187,2018-11-17,0.7
6188,2018-11-17,-0.8
6189,2018-11-17,-0.6
6190,2018-11-17,0.7285714285714285
6191,2018-11-17,-0.5666666666666667
6192,2018-11-16,0.0
6193,2018-11-16,-0.7
6194,2018-11-16,0.7
6195,2018-11-16,-0.7
6196,2018-11-15,0.7
6197,2018-11-15,0.7
6198,2018-11-15,0.75
6199,2018-11-15,0.85
6200,2018-11-15,-0.6
6201,2018-11-15,-0.7333333333333334
6202,2018-11-15,-0.6
6203,2018-11-15,-0.86
6204,2018-11-15,-0.6833333333333333
6205,2018-11-14,-0.5
6206,2018-11-14,0.7
6207,2018-11-14,0.7
6208,2018-11-14,0.74
6209,2018-11-14,-0.4333333333333333
6210,2018-11-13,0.7
6211,2018-11-13,0.8
6212,2018-11-13,0.0
6213,2018-11-13,0.0
6214,2018-11-13,-0.6166666666666667
6215,2018-11-13,-0.7333333333333334
6216,2018-11-13,0.7
6217,2018-11-13,0.0
6218,2018-11-13,0.0
6219,2018-11-13,0.9
6220,2018-11-13,
6221,2018-11-13,0.5
6222,2018-11-13,-0.7333333333333334
6223,2018-11-13,-0.675
6224,2018-11-12,0.7
6225,2018-11-12,-0.75
6226,2018-11-12,0.6799999999999999
6227,2018-11-12,-0.9
6228,2018-11-12,-0.4333333333333333
6229,2018-11-12,-0.4333333333333333
6230,2018-11-12,-0.5599999999999999
6231,2018-11-12,0.7
6232,2018-11-12,-0.5666666666666667
6233,2018-11-11,0.8
6234,2018-11-11,0.7666666666666666
6235,2018-11-11,0.0
6236,2018-11-11,0.72
6237,2018-11-11,0.5714285714285714
6238,2018-11-11,-0.6
6239,2018-11-10,0.55
6240,2018-11-10,-0.6
6241,2018-11-10,-0.6
6242,2018-11-10,0.7
6243,2018-11-10,0.75
6244,2018-11-10,-0.6
6245,2018-11-10,-0.62
6246,2018-11-10,0.9
6247,2018-11-10,0.8
6248,2018-11-09,-0.5
6249,2018-11-09,-0.55
6250,2018-11-09,-0.5
6251,2018-11-09,0.8
6252,2018-11-09,-0.6
6253,2018-11-09,0.7
6254,2018-11-09,-0.7
6255,2018-11-09,-0.65
6256,2018-11-09,-0.8
6257,2018-11-09,0.75
6258,2018-11-09,0.0
6259,2018-11-09,-0.6799999999999999
6260,2018-11-08,0.5125
6261,2018-11-08,-0.7666666666666666
6262,2018-11-07,0.8
6263,2018-11-07,0.7
6264,2018-11-07,
6265,2018-11-07,0.9
6266,2018-11-07,-0.5666666666666667
6267,2018-11-07,0.6
6268,2018-11-07,0.9
6269,2018-11-07,-0.675
6270,2018-11-07,0.65
6271,2018-11-07,0.64
6272,2018-11-07,0.6
6273,2018-11-07,-0.625
6274,2018-11-07,0.0
6275,2018-11-07,0.8
6276,2018-11-06,0.75
6277,2018-11-06,0.7
6278,2018-11-06,-0.4333333333333333
6279,2018-11-06,0.0
6280,2018-11-06,0.7666666666666666
6281,2018-11-06,0.0
6282,2018-11-06,0.75
6283,2018-11-06,0.0
6284,2018-11-06,0.7
6285,2018-11-06,0.8
6286,2018-11-06,-0.7
6287,2018-11-06,0.75
6288,2018-11-06,-0.7
6289,2018-11-06,0.8
6290,2018-11-06,0.0
6291,2018-11-06,0.8
6292,2018-11-06,0.8
6293,2018-11-06,-0.7
6294,2018-11-06,0.6
6295,2018-11-06,-0.7
6296,2018-11-06,0.0
6297,2018-11-06,-0.7
6298,2018-11-06,0.7
6299,2018-11-06,0.75
6300,2018-11-06,0.4666666666666667
6301,2018-11-06,0.611111111111111
6302,2018-11-06,-0.5
6303,2018-11-06,0.611111111111111
6304,2018-11-06,0.0
6305,2018-11-06,0.7
6306,2018-11-06,0.7
6307,2018-11-06,0.7
6308,2018-11-06,-0.6
6309,2018-11-06,-0.9
6310,2018-11-06,0.75
6311,2018-11-05,-0.55
6312,2018-11-05,-0.4666666666666667
6313,2018-11-05,0.7333333333333334
6314,2018-11-05,0.7
6315,2018-11-05,0.7
6316,2018-11-05,0.7333333333333334
6317,2018-11-05,0.425
6318,2018-11-05,0.75
6319,2018-11-05,-0.5666666666666667
6320,2018-11-05,-0.5
6321,2018-11-05,0.7
6322,2018-11-05,0.6
6323,2018-11-05,0.6333333333333333
6324,2018-11-05,0.5142857142857143
6325,2018-11-05,-0.8
6326,2018-11-05,0.8
6327,2018-11-05,0.7
6328,2018-11-04,0.75
6329,2018-11-04,0.65
6330,2018-11-04,0.7
6331,2018-11-04,0.75
6332,2018-11-04,0.8
6333,2018-11-04,0.6
6334,2018-11-04,0.8
6335,2018-11-04,0.7
6336,2018-11-04,0.8
6337,2018-11-04,-0.8
6338,2018-11-04,-0.5
6339,2018-11-04,0.8
6340,2018-11-04,0.7
6341,2018-11-04,0.8
6342,2018-11-04,-0.6
6343,2018-11-04,-0.5666666666666667
6344,2018-11-04,0.8
6345,2018-11-04,-0.55
6346,2018-11-04,0.8
6347,2018-11-04,0.7
6348,2018-11-04,-0.725
6349,2018-11-04,0.8
6350,2018-11-04,0.8
6351,2018-11-04,
6352,2018-11-04,-0.7
6353,2018-11-04,0.55
6354,2018-11-04,
6355,2018-11-04,-0.5
6356,2018-11-04,-0.5
6357,2018-11-04,0.75
6358,2018-11-04,0.8333333333333334
6359,2018-11-03,0.9
6360,2018-11-03,0.6333333333333333
6361,2018-11-03,0.75
6362,2018-11-03,0.8
6363,2018-11-03,-0.625
6364,2018-11-03,0.5599999999999999
6365,2018-11-03,-0.62
6366,2018-11-03,0.0
6367,2018-11-03,0.6
6368,2018-11-03,-0.8
6369,2018-11-03,0.7
6370,2018-11-03,-0.7333333333333334
6371,2018-11-03,0.7
6372,2018-11-03,-0.7333333333333334
6373,2018-11-03,0.8
6374,2018-11-03,0.75
6375,2018-11-03,-0.6333333333333333
6376,2018-11-03,0.6
6377,2018-11-03,0.7
6378,2018-11-03,0.6
6379,2018-11-03,0.8
6380,2018-11-02,-0.8
6381,2018-11-02,0.7
6382,2018-11-02,0.8
6383,2018-11-02,0.7
6384,2018-11-02,0.7333333333333334
6385,2018-11-02,
6386,2018-11-02,0.7666666666666666
6387,2018-11-02,
6388,2018-11-02,0.7666666666666666
6389,2018-11-02,0.75
6390,2018-11-01,0.8
6391,2018-11-01,0.7
6392,2018-11-01,-0.6625
6393,2018-11-01,-0.62
6394,2018-11-01,0.75
6395,2018-11-01,0.7333333333333334
6396,2018-11-01,0.7666666666666666
6397,2018-11-01,0.7
6398,2018-11-01,0.7
6399,2018-11-01,0.8
6400,2018-11-01,0.8
6401,2018-11-01,0.75
6402,2018-10-31,-0.55
6403,2018-10-31,0.7
6404,2018-10-31,-0.4333333333333333
6405,2018-10-31,0.7
6406,2018-10-31,0.75
6407,2018-10-31,0.7
6408,2018-10-31,0.6
6409,2018-10-31,0.55
6410,2018-10-31,0.5166666666666667
6411,2018-10-31,-0.8
6412,2018-10-31,-0.375
6413,2018-10-31,0.8
6414,2018-10-31,-0.5555555555555556
6415,2018-10-31,-0.55
6416,2018-10-31,-0.7375
6417,2018-10-30,-0.5
6418,2018-10-30,0.8
6419,2018-10-30,-0.5
6420,2018-10-30,0.7
6421,2018-10-30,0.0
6422,2018-10-30,-0.5
6423,2018-10-30,0.675
6424,2018-10-30,0.5166666666666667
6425,2018-10-30,0.75
6426,2018-10-30,-0.4333333333333333
6427,2018-10-30,0.75
6428,2018-10-30,0.6
6429,2018-10-30,-0.4666666666666667
6430,2018-10-30,0.625
6431,2018-10-30,0.75
6432,2018-10-30,0.625
6433,2018-10-30,0.75
6434,2018-10-30,0.0
6435,2018-10-30,0.75
6436,2018-10-30,0.0
6437,2018-10-30,0.7
6438,2018-10-30,0.0
6439,2018-10-30,-0.6125
6440,2018-10-30,-0.6428571428571429
6441,2018-10-29,0.8
6442,2018-10-29,0.5
6443,2018-10-29,-0.4666666666666667
6444,2018-10-29,0.8333333333333334
6445,2018-10-29,-0.8333333333333334
6446,2018-10-29,-0.5833333333333333
6447,2018-10-29,-0.74
6448,2018-10-28,0.0
6449,2018-10-28,0.5166666666666667
6450,2018-10-28,0.9
6451,2018-10-28,0.8
6452,2018-10-27,-0.5666666666666667
6453,2018-10-27,-0.82
6454,2018-10-27,-0.8
6455,2018-10-27,-0.6599999999999999
6456,2018-10-27,-1.0
6457,2018-10-27,-0.5666666666666667
6458,2018-10-27,0.8
6459,2018-10-27,0.0
6460,2018-10-27,0.9
6461,2018-10-27,0.6
6462,2018-10-27,0.8
6463,2018-10-27,0.8
6464,2018-10-27,0.8
6465,2018-10-27,0.7
6466,2018-10-27,-0.65
6467,2018-10-27,0.7666666666666666
6468,2018-10-26,-0.5571428571428572
6469,2018-10-26,0.8
6470,2018-10-26,0.7
6471,2018-10-26,0.7166666666666666
6472,2018-10-26,-0.55
6473,2018-10-26,-0.525
6474,2018-10-26,-0.7
6475,2018-10-26,-0.5
6476,2018-10-26,-0.5
6477,2018-10-26,-0.7
6478,2018-10-26,-0.7
6479,2018-10-25,0.75
6480,2018-10-25,-0.74
6481,2018-10-25,-0.7166666666666666
6482,2018-10-25,-0.4833333333333333
6483,2018-10-25,0.6166666666666667
6484,2018-10-25,0.6
6485,2018-10-25,0.8666666666666666
6486,2018-10-25,0.7
6487,2018-10-25,
6488,2018-10-25,-0.7
6489,2018-10-25,1.0
6490,2018-10-25,0.8
6491,2018-10-25,-0.75
6492,2018-10-25,-0.5
6493,2018-10-25,-0.7
6494,2018-10-25,0.525
6495,2018-10-25,0.425
6496,2018-10-25,0.6
6497,2018-10-24,0.9
6498,2018-10-24,0.7
6499,2018-10-24,0.7
6500,2018-10-24,0.7
6501,2018-10-24,-0.4
6502,2018-10-24,0.75
6503,2018-10-24,-0.4333333333333333
6504,2018-10-23,
6505,2018-10-23,-0.5
6506,2018-10-23,0.85
6507,2018-10-23,0.0
6508,2018-10-23,
6509,2018-10-23,0.625
6510,2018-10-23,-0.475
6511,2018-10-23,0.52
6512,2018-10-23,0.6166666666666667
