"","BZUN.Adjusted","BABA.Adjusted","MOMO.Adjusted","PDD.Adjusted","combined","Date"
"545","0.315740354703643","0.75951404072564","0.1470356546336","1.03745919752744","0.564937311897582","2019-03-05"
"546","0.280995678364331","0.735941643153304","0.160426594077653","0.920238098336304","0.524400503482898","2019-03-06"
"547","0.0160122543496517","0.537242736570922","-0.232878045351587","0.782873616517199","0.275812640521547","2019-03-07"
"548","-0.0218031935982548","0.469100247457595","-0.224875772309063","0.684166559709514","0.226646960314948","2019-03-08"
"549","0.0223767530854897","0.627808283819338","-0.260177866584478","0.911209496407133","0.325304166681871","2019-03-11"
"550","0.0364618237349294","0.634197081474578","0.331459609277484","0.985901252699068","0.497004941796515","2019-03-12"
"551","0.0851374439892015","0.636228007762085","0.522112681880347","0.121397348173236","0.341218870451217","2019-03-13"
"552","0.0865142738025678","0.626355117311746","0.442459165452337","-0.0115479615647044","0.285945148750486","2019-03-14"
"553","0.175727599118124","0.644055228705842","0.619667289433424","0.0124159857778795","0.362966525758817","2019-03-15"
"554","0.242527760167346","0.668908431324916","0.668446382690482","0.247045769302184","0.456732085871232","2019-03-18"
"555","0.286714720111602","0.677838235926327","0.625109779226704","0.14645159514081","0.434028582601361","2019-03-19"
"556","0.145001905938885","0.653027459578991","0.560801747976524","0.0289321859548177","0.346940824862304","2019-03-20"
"557","0.223067218385387","0.659385616531926","0.619667289433424","0.0690516662630781","0.392792947653454","2019-03-21"
"558","0.134224698898051","0.505810619207556","0.429770451369769","-0.179119080330819","0.222671672286139","2019-03-22"
"559","0.152383949110817","0.579935978511345","0.574550086775784","-0.209915854947656","0.274238539862573","2019-03-25"
"560","0.212625313892751","0.559663135558523","0.495695189481053","-0.206054544309305","0.265482273655755","2019-03-26"
"561","0.211971098822505","0.528661953303141","0.455116528630347","-0.158067445814669","0.259420533735331","2019-03-27"
"562","0.296217141707097","0.549349616280949","0.494301488157434","-0.213780281197269","0.281521991237053","2019-03-28"
"563","0.44408845916083","0.686752884739918","0.584153615359799","0.0636015923981371","0.444649137914671","2019-03-29"
"564","0.471335558497722","0.641737246578072","0.925057523145174","0.0399091728820763","0.519509875275761","2019-04-01"
"565","0.471335558497722","0.666313117282327","0.804239384580909","0.00137142414553608","0.485814871126624","2019-04-02"
"566","0.60045114043583","0.566723580841822","0.907046729814024","-0.177201246937107","0.474255051038642","2019-04-03"
"567","0.414730371652758","0.646951367190804","0.868958131925822","-0.355152123195827","0.393871936893389","2019-04-04"
"568","0.5209074705108","0.769422670996328","0.901809440936616","-0.559157286676313","0.408245573941858","2019-04-05"
"569","0.499451111924163","0.801847643881543","0.841203178937527","-0.511412279797083","0.407772413736538","2019-04-08"
"570","0.5214849743676","0.821206956592739","0.765118848024184","-0.405294791831585","0.425628996788234","2019-04-09"
"571","0.522062054924887","0.793126734817793","0.635804747541709","-0.486700861057962","0.366073169056607","2019-04-10"
"572","0.463074715908961","0.758947163590212","0.520154159010024","-0.544572614181296","0.299400856081975","2019-04-11"
"573","0.45656454757052","0.869155934980244","0.646818460697439","-0.540414005732961","0.358031234378811","2019-04-12"
"574","0.37524099461921","0.704537235358167","0.346848066951317","-0.474396051536954","0.238057561347935","2019-04-15"
"575","0.409300026683006","0.781570143442869","0.381681089737776","-0.375142338361826","0.299352230375456","2019-04-16"
"576","0.451225326893788","0.831279158385766","0.354123972918467","-0.272147599249054","0.341120214737242","2019-04-17"
"577","0.45774947832034","0.814200988863076","0.300040077376698","-0.169538250176607","0.350613073595877","2019-04-18"
"578","0.557018904880342","0.770271068573943","0.386018735931148","-0.084212691555125","0.407274004457577","2019-04-22"
"579","0.620498605631878","0.824006472369321","0.565045013104867","-0.00416073961101949","0.501347337873762","2019-04-23"
"580","0.614390164691778","0.77846524987864","0.47061001226973","-0.0954963752570797","0.441992262895767","2019-04-24"
"581","0.619389055497905","0.840495071663214","0.473453872826051","-0.262367102773344","0.417742724303456","2019-04-25"
"582","0.656288876320531","0.818405524781565","0.473453872826051","-0.49286618721404","0.363820521678527","2019-04-26"
"583","0.777369695553268","0.814200988863076","0.103942379253161","-0.419435024878951","0.319019509697639","2019-04-29"
"584","0.827355538360827","0.775641302697013","0.211133868323641","-0.429562752584207","0.346141989199318","2019-04-30"
"585","0.7970722730707","0.880244108026008","0.22903605144175","-0.217648215176489","0.422176054340492","2019-05-01"
"586","0.782569901959874","0.910066033007875","0.295630527181493","-0.250658632089777","0.434401957514866","2019-05-02"
"587","0.850206423687846","1.04113039997858","0.47061001226973","-0.0917323231363731","0.567553628199947","2019-05-03"
"588","0.703397194185877","0.850530292060729","0.286800431414981","-0.133314690057986","0.4268533069009","2019-05-06"
"589","0.555311271480098","0.657363209839322","-0.0839436199779867","-0.311483087678934","0.204311943415625","2019-05-07"
"590","0.538169299299478","0.603926540496894","-0.137973176199825","-0.238979897509073","0.191285691521868","2019-05-08"
"591","0.517440828641726","0.58784719413216","-0.221698697897018","-0.250658632089777","0.158232673196773","2019-05-09"
"592","0.491867851444188","0.557307529357645","-0.790295925924898","-0.39522155745065","-0.0340855256434285","2019-05-10"
"593","0.298744764246268","0.316549651513521","-1.00068405177515","-0.740126451563434","-0.281379021894699","2019-05-13"
"594","0.423153961204368","0.463406439825759","-0.819319638289371","-0.44581424821549","-0.0946433713686833","2019-05-14"
"595","0.453006288008777","0.545514067995906","-0.628211361502744","-0.470301624978593","-0.0249981576191635","2019-05-15"
"596","0.449443083170313","0.485248950849463","-0.67578137445331","-0.303588297385659","-0.0111694094547984","2019-05-16"
"597","0.328254808104324","0.302965040591344","-0.983763990371652","-0.335249927807565","-0.171948517370887","2019-05-17"
"598","0.196879247742645","0.0196854575763411","-1.08802747645077","-0.733613908373934","-0.40126916987643","2019-05-20"
"599","0.25605963508862","0.10962487932049","-0.995037773225701","-0.575883444587955","-0.301309175851137","2019-05-21"
"600","0.241881403519388","-0.0400424269437304","-1.08802747645077","-0.803568789938721","-0.422439322453459","2019-05-22"
"601","0.131522963268791","-0.134289647590049","-1.22969659896674","-0.788172823725836","-0.50515902675346","2019-05-23"
"602","0.132874166008424","-0.16800183968951","-1.35309938842309","-0.843399878535267","-0.55790673515986","2019-05-24"
"603","0.219156535059911","-0.174431804203839","-1.09952854699526","-0.854527136195605","-0.477332738083697","2019-05-28"
"604","0.277175861724035","-0.253930818747265","-0.922186839038233","-0.910577884521981","-0.452379920145861","2019-05-29"
"605","0.318875093914483","-0.302631362040683","-0.963157616717274","-0.985647920651657","-0.483140451373783","2019-05-30"
"606","0.302531773979563","-0.365819111273259","-1.04987324568589","-1.03871840191208","-0.537969746222916","2019-05-31"
"607","0.204764673109577","-0.343039474526336","-1.06510170802543","-1.13015962431157","-0.583384033438437","2019-06-03"
"608","0.381357355290746","-0.196828847215809","-0.663406984469091","-1.07133039298975","-0.387552217345977","2019-06-04"
"609","0.350622635561199","-0.282544005135196","-0.677551733620877","-1.10653623366966","-0.429002334216134","2019-06-05"
"610","0.349385271623561","-0.287731545878185","-0.651061558640011","-1.05033833837277","-0.409936542816852","2019-06-06"
"611","0.47369081888247","-0.194108901026617","-0.513713400656122","-0.955925300242778","-0.297514195760762","2019-06-07"
"612","0.501197656803209","-0.00648450211725661","-0.339879319499557","-0.861216336017332","-0.176595625207734","2019-06-10"
"613","0.534726483640196","0.084545435207449","-0.287025657701087","-0.894813550911208","-0.140641822441162","2019-06-11"
"614","0.563270373599344","-0.000257630164685518","-0.333243210447716","-0.814597641294824","-0.14620702707697","2019-06-12"
"615","0.642584511177092","0.00923324939557103","-0.323305184688708","-0.801366208513934","-0.118213408157495","2019-06-13"
"616","0.619389055497905","-0.064191712936233","-0.430296371657104","-0.792566404722894","-0.166916358454581","2019-06-14"
"617","0.623270112586855","-0.00451725335622388","-0.45569185667843","-0.775018580414298","-0.152989394465524","2019-06-17"
"618","0.761179690022567","0.17592285632249","-0.145966330816785","-0.709815947286151","0.0203300670605303","2019-06-18"
"619","0.848183710320943","0.174339332131266","-0.131588277269001","-0.694736641328998","0.0490495309635525","2019-06-19"
"620","0.933699134878416","0.261997378533026","0.0193733983535421","-0.696887313060822","0.129545649676041","2019-06-20"
"621","0.873348944700543","0.240141711782791","0.00540401958607217","-0.67542275582644","0.110867980060742","2019-06-21"
"622","0.834487272900455","0.257321852642512","0.073347482906479","-0.740126451563434","0.106257539221503","2019-06-24"
"623","0.743827762324574","0.185100329941347","-0.0587095810162134","-0.785977747051766","0.0210601910494854","2019-06-25"
"624","0.811490152452649","0.28500354841875","0.221584174390222","-0.805772006791883","0.128076467117434","2019-06-26"
"625","0.880349543915189","0.343921184043893","0.348303794178984","-0.737954631074868","0.2086549727658","2019-06-27"
"626","0.895780964223244","0.299253618718664","0.31910616504823","-0.766270425348951","0.186967580660297","2019-06-28"
"627","1.07474323532332","0.469699346391237","0.453515516981785","-0.764085980948871","0.308468029436867","2019-07-01"
"628","1.13493859016783","0.481664400744949","0.459219972902645","-0.836737255548004","0.309771427066856","2019-07-02"
"629","1.12500729807248","0.458306873904713","0.236477797110476","-0.885829687354045","0.233490570433406","2019-07-03"
"630","1.10411194095128","0.417027958853585","0.203656482269202","-0.841177762237469","0.22090465495915","2019-07-05"
"631","1.04221742768994","0.268225089334479","0.106992056082339","-0.897061809845986","0.130093190815193","2019-07-08"
"632","1.06966041845486","0.279106162889078","0.137391795996944","-0.799164482209061","0.171748473782955","2019-07-09"
"633","1.04968967276791","0.220707054429845","0.154036279790888","-0.942273292197227","0.120539928697853","2019-07-10"
"634","1.04362010857498","0.208760289014893","0.0917255941523157","-1.05732507155498","0.0716952300468026","2019-07-11"
"635","1.04782366727434","0.287484710701683","0.116130152052473","-1.10418063926097","0.0868144726918817","2019-07-12"
"636","1.07197212180821","0.423074307766831","0.108515924677195","-1.05499503525548","0.137141829749188","2019-07-15"
"637","1.05574424749452","0.443881215896749","0.000738964584209281","-0.879103458856741","0.155315242279684","2019-07-16"
"638","0.902718482125103","0.462807071091148","-0.220076241299916","-0.912834695301478","0.0581536541537141","2019-07-17"
"639","0.903707977469641","0.401881280002767","-0.0367288598539587","-0.863448350383185","0.101353011808816","2019-07-18"
"640","0.964296543982832","0.407642234854457","0.209639393570873","-0.894813550911208","0.171691155374239","2019-07-19"
"641","0.97825502822342","0.438159967715616","0.135875692819895","-0.874625470227814","0.169416304632779","2019-07-22"
"642","1.02767524651589","0.559957327951333","0.343934670724507","-0.688289269836333","0.310819493838848","2019-07-23"
"643","1.08073708217577","0.577002570807383","0.300040077376698","-0.701192812709055","0.314146729412699","2019-07-24"
"644","0.88334387013004","0.536355330857232","0.313246957113825","-0.577978582910119","0.288741893797745","2019-07-25"
"645","0.898260850495865","0.57905621065028","0.170628536735702","-0.55707066344615","0.272718733608924","2019-07-26"
"646","0.836521207444647","0.52836596981951","0.106992056082339","-0.494923101802651","0.244239032885961","2019-07-29"
"647","0.866830511288014","0.441172078215269","0.12069368981371","-0.486700861057962","0.235498854564758","2019-07-30"
"648","0.88334387013004","0.41127731422226","0.0441163083292053","-0.421458913642858","0.229319644759662","2019-07-31"
"649","0.699639879855977","0.180355212838249","-0.311734389728758","-0.343200388751835","0.0562650785534082","2019-08-01"
"650","0.661749606896488","0.0310942301603308","-0.433675460726236","-0.278026094746641","-0.00471442960401451","2019-08-02"
"651","0.451819024062208","-0.213177679725369","-0.729148948566051","-0.4417458806348","-0.233063371216003","2019-08-05"
"652","0.502361471377865","-0.086455011589507","-0.679322513733644","-0.484648102907192","-0.18701603921312","2019-08-06"
"653","0.467208554619035","-0.0288327433744985","-0.645779372669248","-0.449886492960279","-0.164322513596248","2019-08-07"
"654","0.561567049931501","0.0706683225108925","-0.388242606069013","-0.313459094823215","-0.0173665821124587","2019-08-08"
"655","0.58193047003051","-0.0304798420017049","-0.336560297879357","-0.355152123195827","-0.0350654482615947","2019-08-09"
"656","0.586995293043757","-0.0242238947314797","-0.369845620931351","-0.403278142553612","-0.0525880912931715","2019-08-12"
"657","0.751204005867225","0.128835664765837","-0.178058968037392","-0.125725461835146","0.144063810190131","2019-08-13"
"658","0.629909170166674","0.065495173039317","-0.389918463084932","-0.167624485943039","0.0344653485445049","2019-08-14"
"659","0.660112756268443","0.221963310673316","-0.273895044354024","-0.108696675202756","0.124871086846245","2019-08-15"
"660","0.740659930792038","0.456205825462756","-0.0934381635854519","0.101613433406279","0.301260256518905","2019-08-16"
"661","0.872848239886919","0.565547289355151","0.119172749135052","0.201438840716433","0.439751779773389","2019-08-19"
"662","0.906674190687573","0.533989699550442","-0.107711822461125","0.26967726138236","0.400657332289813","2019-08-20"
"663","0.573466108054749","0.475386297356772","-0.0351626426018795","0.938241406332741","0.487982792285596","2019-08-21"
"664","0.486604337356414","0.374811469918814","-0.125210507902055","1.0095436929931","0.436437248091568","2019-08-22"
"665","0.37524099461921","0.14510931198484","-0.296895081104926","0.844441605615306","0.266974207778608","2019-08-23"
"666","0.411715044900622","0.188260883000119","-0.150767471565497","1.01249044943439","0.365424726442409","2019-08-26"
"667","0.480742945730063","0.197732072187568","-0.0776241481875209","1.05062219214868","0.412868265469697","2019-08-27"
"668","0.516862437993157","0.237950896982929","0.190170252088755","1.05937608021848","0.50108991682083","2019-08-28"
"669","0.644233212464215","0.402184491161045","0.316177452893604","1.43400985269201","0.699151252302717","2019-08-29"
"670","0.68347201356458","0.469100247457595","0.460644975033424","1.31990063308183","0.733279467284357","2019-08-30"
"671","0.62216180464723","0.390036446659029","0.374443211363152","1.38545893096101","0.693025098407606","2019-09-03"
"672","0.680767151113306","0.44809283649101","0.0193733983535421","1.48602319505479","0.658564145253161","2019-09-04"
"673","0.759607164624591","0.58491865038544","0.420593887176721","1.59993572914768","0.841263857833607","2019-09-05"
"674","0.830924000152488","0.518584173625126","0.364293509237922","1.61413585206341","0.831984383769736","2019-09-06"
"675","0.806864920376337","0.550824282157287","0.39035351814232","1.61413585206341","0.840544643184837","2019-09-09"
"676","0.68995193797974","0.467902263568645","0.240937214506034","1.59734897207038","0.7490350970312","2019-09-10"
"677","0.733781955621876","0.500752124516783","0.292688667047561","1.82685920012729","0.838520486828376","2019-09-11"
"678","0.751204005867225","0.564371145639128","0.141936416567887","1.76371523174395","0.805306699954546","2019-09-12"
"679","0.792937491985447","0.59165234557398","0.276478712913741","1.73118082069713","0.848062342792574","2019-09-13"
"680","0.824292704931862","0.529846549117982","0.275002900953357","1.5817982320969","0.802735096775025","2019-09-16"
"681","0.788795583671068","0.586676072509335","0.22903605144175","1.67176558192931","0.819068322387866","2019-09-17"
"682","0.798621023736835","0.615881010873126","0.273526673412979","1.53482074741603","0.805712363859742","2019-09-18"
"683","0.795005642706132","0.629261047640888","0.400453083756173","1.56749575840389","0.848053883126771","2019-09-19"
"684","0.741188105161709","0.688476504775398","0.242422794878404","1.49661914182534","0.792176636660213","2019-09-20"
"685","0.655742265706839","0.527181039371904","0.158566953240361","1.46209149596084","0.700895438569985","2019-09-23"
"686","0.475455691395196","0.36382201336096","-0.142767638323636","1.06811315461548","0.441155805262","2019-09-24"
"687","0.572335320818387","0.517694078481701","-0.0461381998980395","1.24778691073342","0.572919527533867","2019-09-25"
"688","0.576855485792721","0.468201680360851","-0.085525271962011","1.30336133634198","0.565723307633384","2019-09-26"
"689","0.499451111924163","0.190788244856854","-0.39830512205764","1.11010550118066","0.350509933976009","2019-09-27"
"690","0.512231482806887","0.230119859985893","-0.438747927957007","1.24359125086071","0.38679866642412","2019-09-30"
"691","0.514548159414207","0.164508017656546","-0.359837531565694","1.31714824657141","0.409091723019116","2019-10-01"
"692","0.47310211088367","0.184151738594311","-0.171625090120486","1.29506847097367","0.44517430758279","2019-10-02"
"693","0.575161264208057","0.300181612280733","-0.0539918189019077","1.34459694748357","0.541487001267613","2019-10-03"
"694","0.584745709027713","0.326715366803444","-0.0445683848544739","1.39899750341346","0.566472548597535","2019-10-04"
"695","0.581367184214877","0.264178169647259","-0.114068325953837","1.1659681075812","0.474361283872375","2019-10-07"
"696","0.393545216255736","0.0612881441885797","-0.303484979309901","1.10577942371567","0.314281951212521","2019-10-08"
"697","0.476043839838137","0.165777811464526","-0.20711172023478","1.18160010272759","0.404077508448868","2019-10-09"
"698","0.562134916904169","0.193630347540161","-0.0776241481875209","1.20424105403261","0.470595542572353","2019-10-10"
"699","0.643134255282463","0.406126732784139","0.0193733983535421","1.33226576398941","0.600225037602388","2019-10-11"
"700","0.624377869017044","0.351890779327973","0.070278011700257","1.32952077876895","0.594016859703555","2019-10-14"
"701","0.669374159951947","0.476881464031368","0.125252802712905","1.4780599315611","0.68739208956433","2019-10-15"
"702","0.619389055497905","0.531326266437526","0.199165225534703","1.45141455157331","0.700323774760861","2019-10-16"
"703","0.475455691395196","0.523329231872753","0.138906854785811","1.51246600103944","0.662539444773301","2019-10-17"
"704","0.411715044900622","0.289344703621593","-0.0966067309070551","1.40305164858845","0.501876166550902","2019-10-18"
"705","0.450631487260849","0.423678689208311","0.108515924677195","1.48602319505479","0.617212324050285","2019-10-21"
"706","0.417140098933748","0.312848269668798","-0.0320308284872229","1.53482074741603","0.558194571882838","2019-10-22"
"707","0.427354968136189","0.313773860152687","-0.0335962668014608","1.68066438569093","0.597049236794587","2019-10-23"
"708","0.437528085827236","0.394291498388088","0.0425729844172813","2.21423871800542","0.772157821659507","2019-10-24"
"709","0.559293993823587","0.447491263216568","0.0456587153308922","2.31245134717522","0.841223829886568","2019-10-25"
"710","0.619389055497905","0.577295821151778","0.16912261918617","2.50056670575014","0.966593550396498","2019-10-28"
"711","0.580239945940643","0.524514588595351","0.0718133556185843","2.27475872477013","0.862831653731176","2019-10-29"
"712","0.581367184214877","0.543447244160923","-0.00704484475918708","2.3168652431447","0.858658706690329","2019-10-30"
"713","0.559293993823587","0.517990635400381","-0.0257731202252471","2.3168652431447","0.842094188035856","2019-10-31"
"714","0.568939798999413","0.511755938722217","0.146476949533441","2.38364576562516","0.902704613220057","2019-11-01"
"715","0.618279063183392","0.606844926050144","0.634426577347507","2.49526885985545","1.08870485660912","2019-11-04"
"716","0.497703275262696","0.673807294112175","0.552458225608193","2.60005482998314","1.08100590624155","2019-11-05"
"717","0.471335558497722","0.735657162666714","0.522971136150965","2.5959101174932","1.08146849370215","2019-11-06"
"718","0.497703275262696","0.806343229931926","0.789265026979108","2.5772101181113","1.16763041257126","2019-11-07"
"719","0.499451111924163","0.820366790657837","0.740860803201958","2.56887399470714","1.15738817512277","2019-11-08"
"720","0.557018904880342","0.807747359490493","0.740860803201958","2.43013280264563","1.13393996755461","2019-11-11"
"721","0.614390164691778","0.815042171460615","0.672882742184921","2.39233074145168","1.12366145494725","2019-11-12"
"722","0.562134916904169","0.687614765592881","0.602625201422134","2.40532714131058","1.06442550630744","2019-11-13"
"723","0.553032459474296","0.696799862273047","0.501806677236248","2.36513378797628","1.02919319673997","2019-11-14"
"724","0.621053055578883","0.773380789210431","0.678353679913118","2.51958602375201","1.14809338711361","2019-11-15"
