"","BZUN.Adjusted","BABA.Adjusted","MOMO.Adjusted","PDD.Adjusted","combined"
"319",0.0684793900360044,0.0188137402297533,0.0515032668144033,NA,0.046265465693387
"320",0.0675347155218387,0.0165321001722613,0.0623854009424029,NA,0.048817405545501
"321",0.0756588143201761,0.0172664150663422,0.0137783321662454,NA,0.0355678538509212
"322",0.0551911394155857,0.0121786280592535,-0.00363323469187355,NA,0.0212455109276552
"323",0.0553170943380755,0.0156666477370643,-0.0104043327315661,NA,0.0201931364478579
"324",0.0724469512011943,0.0209117822222917,0.0145037701207319,NA,0.0359541678480726
"325",0.0670308832363873,0.0261306857899585,0.0152292817461796,NA,0.0361302835908418
"326",0.0659602789907164,0.0244391377861744,0.0227258422973458,NA,0.0377084196914122
"327",0.0611110144748596,0.021449413752162,0.0365100965980969,NA,0.0396901749417062
"328",0.0519163051331051,0.0168074776004374,0.0425556584553549,NA,0.0370931470629658
"329",0.0478857539111781,0.0135554797954766,0.00579812175510114,NA,0.0224131184872519
"330",0.0394467741043623,0.00979210235874402,-0.0125807448229738,NA,0.0122193772133775
"331",0.0403914234275435,0.0146176169061679,0.0217586162483507,NA,0.0255892188606874
"332",0.0408322593585116,0.0188924146244645,0.0224840542028373,NA,0.0274029093952711
"333",0.0548762584071074,0.0207019715977481,0.00192887376130272,NA,0.0258357012553861
"334",0.059662532866227,0.021960813053188,0.0183731163424786,NA,0.0333321540872979
"335",0.0582770224210932,0.0245178121808856,0.0147456318862016,NA,0.0325134888293934
"336",0.0595995680004744,0.0258290958021924,0.00628177161507933,NA,0.0305701451392487
"337",0.0565136598039824,0.0342737649459758,0.013052894211759,NA,0.0346134396539057
"338",0.0711244308127977,0.0427446663186035,0.0776204574811659,NA,0.0638298515375224
"339",0.0769813347085728,0.0440034881047891,0.0824570297519076,NA,0.0678139508550898
"340",0.0734545905811126,0.0428495519616209,0.0662546489362013,NA,0.0608529304929783
"341",0.0840348040702547,0.0435445506388843,0.0872935037947008,NA,0.0716242861679466
"342",0.0787446973256837,0.0414464889770916,0.0703656850245083,NA,0.0635189571090945
"343",0.0677866316645644,0.0470587802537177,0.0708493594414733,NA,0.0618982571199185
"344",0.0497750714507787,0.044396877125032,0.0614181012224467,NA,0.0518633499327525
"345",0.0490193482135861,0.0463638025569923,0.0599671270855255,NA,0.0517834259520347
"346",0.102235284072283,0.0436232237223118,0.0843916537488067,NA,0.0767500538478005
"347",0.110674263879099,0.0422857091834444,0.118972778357653,NA,0.0906442504733985
"348",0.0973230546906734,0.0457474966324108,0.122600164585982,NA,0.0885569053030219
"349",0.0997791693814782,0.0434265193775632,0.115829066546289,NA,0.0863449184351101
"350",0.122136161825669,0.0446460236356476,0.112201582090012,NA,0.0929945891837762
"351",0.133661049828977,0.0453934448095235,0.108574294089631,NA,0.0958762629093772
"352",0.130827057775211,0.0477930964590823,0.0998684738250911,NA,0.0928295426864614
"353",0.12811902694168,0.0462195600473649,0.242787805550682,NA,0.139042130846576
"354",0.142225990856029,0.0461933291298043,0.200951908485178,NA,0.129790409490337
"355",0.151357722736538,0.0462326663271599,0.26842132180048,NA,0.155337236954726
"356",0.154254679656057,0.0545330929613159,0.357413411733168,NA,0.188733728116847
"357",0.158789069461182,0.0605781117668242,0.37434123050336,NA,0.197902803910455
"358",0.163575343920302,0.0598175646438989,0.360557148101519,NA,0.194650018888573
"359",0.161056232875013,0.0597257852806764,0.36926287013811,NA,0.196681629431267
"360",0.155640196398937,0.0535889674426914,0.351851426064927,NA,0.187026863302185
"361",0.155955077407415,0.0554903444289898,0.415693551379847,NA,0.209046324405418
"362",0.170817764558957,0.0563164399975769,0.43624883004933,NA,0.221127678201954
"363",0.182972414579221,0.0607485851940122,0.439150680095224,NA,0.227623893289486
"364",0.173084953163773,0.0575228183066119,0.44519634018043,NA,0.225268037216938
"365",0.170691778147736,0.0630826687286548,0.460431372162206,NA,0.231401939679532
"366",0.160930303143508,0.0593323962604335,0.45414385031153,NA,0.224802183238491
"367",0.162378778454395,0.0600798371035638,0.442778139994514,NA,0.221745585184158
"368",0.149153498997475,0.0546511045533827,0.393445535035922,NA,0.199083379528926
"369",0.169747154015539,0.0570114190055859,0.41327527752297,NA,0.213344616848032
"370",0.155388280256211,0.0517400732720521,0.388367174670672,NA,0.198498509399645
"371",0.148271820837792,0.0514778008123873,0.385948900813795,NA,0.195232840821325
"372",0.110107466727895,0.0373683956035436,0.322832188896374,NA,0.156769350409271
"373",0.120246844286069,0.0375913111965985,0.254395475861116,NA,0.137411210447928
"374",0.0933554620367529,0.0291991038879364,0.194422573983007,NA,0.105659046635899
"375",0.108784946339498,0.0336050181668111,0.232147434960204,NA,0.124845799822171
"376",0.109729620853664,0.0298678519783848,0.209899418616279,NA,0.116498963816109
"377",0.116342247986631,0.0309562200066367,0.239402281087823,NA,0.128900249693697
"378",0.117097971223824,0.0288450520650491,0.223683501018121,NA,0.123208841435665
"379",0.112248700410221,0.0316380927348508,0.226827311057433,NA,0.123571368067501
"380",0.114389940390293,0.0387059101424111,0.280996316387857,NA,0.14469738897352
"381",0.129315611300826,0.0393353210355039,0.286074750424068,NA,0.151575227586799
"382",0.129819418395292,0.0390730682450934,0.251009877727296,NA,0.139967454789227
"383",0.128056062075928,0.0323461767113711,0.221990738786691,NA,0.127464325857997
"384",0.150413054520119,0.035952206669965,0.255362775581073,NA,0.147242678923719
"385",0.147390136380364,0.035781733242777,0.221023439066735,NA,0.134731769563292
"386",0.156458884501882,0.0361882482120692,0.231300980173528,NA,0.14131603762916
"387",0.155892087350678,0.0392173107547208,0.256813651490046,NA,0.150641016531815
"388",0.156836755567098,0.0367651959587571,0.261166573900809,NA,0.151589508475555
"389",0.154380640876293,0.0322412713990994,0.236016682954002,NA,0.140879531743132
"390",0.155325290199474,0.0321232611183162,0.25753918767248,NA,0.14832924633009
"391",0.165716577602628,0.0318478823788564,0.270114157702871,NA,0.155892872561452
"392",0.149468380005953,0.0344180074556032,0.180880279675674,NA,0.121588889045743
"393",0.165590622680138,0.0461933291298043,0.201919134534174,NA,0.137901028781372
"394",0.169684163958802,0.0412104474349874,0.200710022162722,0.0431670346984023,0.113692917063728
"395",0.155388280256211,0.0349687439539848,0.170723583502161,-0.013332866405367,0.0869369353267475
"396",0.128685824092884,0.0289368510975259,0.125502014631876,-0.0698327406044344,0.0533229873044629
"397",0.129567502252567,0.0320970302007556,0.149926541295157,-0.0674113174244744,0.0610449390810012
"398",0.12881178531312,0.0295269247932631,0.150410191155135,-0.128754064888164,0.0449987090933386
"399",0.124592301707458,0.026025800146941,0.126711200674288,-0.146242094283173,0.0327718020613787
"400",0.110422372927357,0.0237179278606048,0.13493337107885,-0.162115868462911,0.0267394508509753
"401",0.118861359031919,0.0208068769100199,0.123325602540468,-0.132789743283395,0.032551023799753
"402",0.130764092909458,0.0225115495515697,0.146782731255845,-0.113149337728421,0.0467272589971128
"403",0.123395717348313,0.019364476728135,0.156939501100319,-0.129830226063444,0.0424673672783308
"404",0.121254483665987,0.0189317505105364,0.169998047319726,-0.137094495603324,0.0432724464732313
"405",0.113571245989602,0.0226295611436364,0.180396629815696,-0.150277799583106,0.041579909341457
"406",0.0972600835271747,0.0195742676834242,0.137593334802288,-0.152161101818374,0.0255666460486283
"407",0.0778630128682552,0.0128211649013956,0.0515032668144033,-0.16399919760288,-0.00545293825470649
"408",0.068542354901757,0.00928070305771798,0.0328826121418198,-0.198975283297601,-0.0220674032990765
"409",0.0781149290109809,0.0121130796135916,0.0660127871707317,-0.162922982618196,-0.00167054670572291
"410",0.0845386363557061,0.0131489858067223,0.0805224057550082,-0.16399919760288,0.00355270757863915
"411",0.0907104212599596,0.0177515834498077,0.108332432324162,-0.165344405798156,0.0128625078089432
"412",0.109792585719416,0.019888982308956,0.137109783170258,-0.170725373102769,0.0240164945239653
"413",0.114201014304305,0.0197972029457335,0.221023439066735,-0.180142018802614,0.0437199093785399
"414",0.105573108411501,0.0124277758811527,0.221748950692183,-0.182563468887276,0.0392965915243901
"415",0.103179958586449,0.0150503431237664,0.218121490792893,-0.211889594066792,0.031115549609079
"416",0.123584668625286,0.0234687813499892,0.292362198603783,-0.159425398262955,0.0699975625790257
"417",0.124403356728232,0.0202430341318433,0.310499080631453,-0.149470631618418,0.0764187099682775
"418",0.123962514499517,0.0206495294318812,0.308080905002524,-0.106154088303835,0.0866347151575218
"419",0.104439514109093,0.0155355311764862,0.242062367596196,-0.191172946622432,0.0427161165648357
"420",0.10147956083509,0.0160731430371022,0.277368930159528,-0.154582551903035,0.0600847705321713
"421",0.094678007616134,0.0100805860667151,0.300342482685888,-0.116915969103657,0.07204627681627
"422",0.0819565604446655,0.00193750691069783,0.251735315681782,-0.169380164907493,0.0415623045324131
"423",0.0747771361604938,-0.0037796909894837,0.221990738786691,-0.161039653478227,0.0329871326198685
"424",0.0755328530999402,-0.000501481936216558,0.249800765355844,-0.148663517463133,0.0440421547641087
"425",0.0570804569551864,-0.00838228863256902,0.192971526175125,-0.144089718123209,0.0243949940936334
"426",0.0507197459649444,-0.00693986878142978,0.188135052132332,-0.0410447094649096,0.0477175549627342
"427",0.053112870599012,-0.00169473429620234,0.220297976555261,-0.0553041746199722,0.0541029845595247
"428",0.0665900410076731,0.00364217955224762,0.29139487432684,0.130876309407551,0.123125851073578
"429",0.0547502971868715,0.00260627335911692,0.303486120826291,0.0334813150738602,0.0985810016115348
"430",0.04605940123733,-0.00506474369322994,0.270597733891887,-0.0197899679805585,0.0729506058638573
"431",0.0449258069349219,-0.00800202556137541,0.324766911121221,-0.0660661092291986,0.0739061458163922
"432",0.0580880963351047,-0.000160535081840532,0.312191941090831,-0.0563803896046565,0.0784347781848596
"433",0.0689202259669725,0.00410113668740676,0.282689054062299,-0.0119876313053893,0.0859306963528224
"434",0.0712503857352875,0.00246203216077318,0.280996316387857,0.0135718355941889,0.0920701424695266
"435",0.0594106167235014,0.000534443926168449,0.253911801444151,0.0375170203737935,0.0878434706169036
"436",0.0633152382139231,0.00196373782825846,0.274708868208142,0.0496241631782957,0.0974030018571549
"437",0.0674717506560861,0.00347170612505961,0.269146857982914,0.0259479716092826,0.0915095715933356
"438",0.0646377586023197,0.00467810410334901,0.227310960917411,0.0332122680538646,0.082459772919236
"439",0.0711874208695348,0.00263248591870685,0.217154166515949,0.0321361068785844,0.0807775450456939
"440",0.061299934263102,-0.000986650319681974,0.222958063063634,0.0698026896779626,0.0882685091712542
"441",0.0478857539111781,-0.0033076275745296,0.168788959505262,0.0151861177141622,0.0571383008890181
"442",0.0456815301721145,-0.000501481936216558,0.183056691767082,0.0318670598585888,0.0650259499653921
"443",0.0317635175347392,-0.00868387862033511,0.103737746375877,-0.0644517732998212,0.0155914029976148
"444",0.0250249291815355,-0.0106508040522954,0.103979509913398,-0.0892040991394127,0.00728738397580638
"445",0.0141927995496677,-0.0152271917583581,0.0773786693866574,-0.105077873319151,-0.00718339903529591
"446",0.0121145559240785,-0.020734579033996,0.0691565972100437,-0.0741374929243634,-0.0034002297060593
"447",-0.00608593037569578,-0.0320771941598529,0.00579812175510114,-0.128215943943471,-0.0401452366809796
"448",-0.00249621508473684,-0.0273434589756516,0.0166802558831008,-0.115032639963688,-0.032048014535244
"449",0.0182863408283319,-0.0202756415680912,0.0684310610276089,-0.0935088514593417,-0.00676677279287301
"450",0.0171527465259238,-0.0243799448786619,0.0773786693866574,-0.107230249479115,-0.00926969461129893
"451",0.0262214946474424,-0.0172465593561853,0.0669801114476748,-0.115301713888386,-0.00983666678736347
"452",0.0225688144907308,-0.0191610426222787,-0.00774417255223218,-0.13736354262332,-0.035424985826775
"453",0.0138149473776906,-0.0271860918282585,-0.0527238796570478,-0.169380164907493,-0.0588687972537772
"454",0.0150744777093501,-0.0259928381569891,-0.105442009078499,-0.172608702242738,-0.072242267942219
"455",0.0272921240840978,-0.0182955901870816,-0.0662660757364331,-0.1384397037986,-0.0489273114095042
"456",0.0250249291815355,-0.021114861774444,-0.0718281350756353,-0.177182501582662,-0.0612751423128015
"457",0.0124924017983095,-0.0303462892894589,-0.113180455952122,-0.209199096962134,-0.0850583601013513
"458",0.0226947694132206,-0.0238029774627196,-0.0998799988532711,-0.175837293387387,-0.0692063750725392
"459",0.0158302261375272,-0.0260715125517003,-0.0967362624849203,-0.185522932297823,-0.073125120299229
"460",0.0051870162939018,-0.0385155810050661,-0.113905893906608,-0.207853834957454,-0.0887720733938067
"461",0.00550192879111078,-0.0346472982560618,-0.10108913578171,-0.212427634297379,-0.0856655348860099
"462",0.015956181060017,-0.0268451646431368,-0.030234075218614,-0.200320545302281,-0.0603609010260036
"463",0.0481376448629193,-0.0150829492487307,0.0401373845984775,-0.127946896923475,-0.0136887041777023
"464",0.0504048397654815,-0.0198822525478483,0.0142619820262234,-0.127139728958787,-0.0205887899287325
"465",0.0428475633093327,-0.0237505352968527,0.0285297142880434,-0.135749287408048,-0.0220306362768812
"466",0.0459964363715774,-0.0200789372233426,0.0229677040628153,-0.146780215227866,-0.0244737530042041
"467",0.0559468626527783,-0.0134438447220971,0.0440066325922759,-0.117723137068346,-0.0078033716363472
"468",0.036612782050596,-0.0180464436764661,0.00434714761817994,-0.156465854138302,-0.0333880920364982
"469",0.0183493119918307,-0.0234751565573929,-0.0524819933345911,-0.182563468887276,-0.0600428266968572
"470",-0.0339849583026759,-0.0261370609973622,-0.0800502563662231,-0.211889594066792,-0.0880154674332632
"471",-0.0240345194259827,-0.0206821355568455,-0.0749718960009731,-0.213772896302058,-0.0833653618214649
"472",-0.030143314273499,-0.016145086359422,-0.0469200076663502,-0.159963492302947,-0.0632929751505545
"473",-0.0287578290193497,-0.008565868339552,-0.0128225083604951,-0.126870735748195,-0.0442542353668979
"474",-0.028505912876624,-0.0113457830603044,-0.0449854573404121,-0.114763592943693,-0.0499001865552583
"475",-0.0390231489045213,-0.0173383583886621,-0.102298223596174,-0.141399247923253,-0.0750147447031527
"476",-0.0450060140205323,-0.0219934191781523,-0.101330972990192,-0.0526137582294207,-0.0552360411045744
"477",-0.0304582204729619,-0.0174957058668009,-0.0756973339554596,-0.0386232862849496,-0.040568636645043
"478",-0.0296395071790321,-0.0162893275577658,-0.0761810083724247,-0.0698327406044344,-0.0479856459284142
"479",-0.0235936771972685,-0.00884124576772816,-0.115598705252012,-0.104270786068568,-0.0630761035713942
"480",-0.0204448041350238,-0.00825115240273663,-0.123578989334118,-0.0711779487997102,-0.0558632236678971
"481",-0.0191852486123798,-0.00447466999749269,-0.11608235511199,-0.0590708598046121,-0.0497032833816187
"482",-0.0211375625064637,-0.00848719394484082,-0.108102071029885,-0.0714469958197058,-0.0522934558252238
"483",-0.0126355926429108,-0.00248151233668816,-0.0839194552460475,-0.0574566045893407,-0.0391232912037468
"484",-0.00520424591826727,0.00129498973781006,-0.0420835336235569,-0.0302828555697892,-0.0190689113434508
"485",-0.00551912692674561,-0.00578595361879954,-0.0756973339554596,-0.0477708849647986,-0.0336933248664508
"486",-0.0128875024878904,-0.00907726764057804,-0.187904789066003,-0.0687565256197502,-0.0696565212035554
"487",-0.0235306871405313,-0.0127095285167325,-0.247877666387125,-0.120682600478893,-0.101200120630821
"488",-0.0210116012862278,-0.0148469273758808,-0.255374251495278,-0.134134951478671,-0.106341932909015
"489",-0.0149657461134796,-0.0143224021258055,-0.247635829178643,-0.115301713888386,-0.0980564228265784
"490",-0.00451149384457344,-0.014755128343404,-0.223453213394805,-0.0657970353045011,-0.0771292177218209
"491",-0.00255920514147398,-0.0147813592609646,-0.226355112554673,-0.06768036444447,-0.0778440103503955
"492",-0.00709356345786795,-0.0180333373966711,-0.232158959988384,-0.0536899194047009,-0.077743945061906
"493",-0.026301714328545,-0.024615986420766,-0.254648764426818,-0.0784422452442923,-0.0960021776051053
"494",-0.0302692754937349,-0.0287596282399759,-0.249812290384024,-0.0563803896046565,-0.0913053959305979
"495",-0.0443132556490923,-0.0335851624566541,-0.274720368679335,-0.0746755869643545,-0.106823593437359
"496",-0.0495403849324185,-0.0362470655853398,-0.277622267839204,-0.0970064896239859,-0.115104051995237
"497",-0.0569717253593159,-0.0403251589588877,-0.276654992676235,-0.106692209248528,-0.120161021560742
"498",-0.0506739792348266,-0.0404694014685151,-0.26940019566259,-0.102118409908604,-0.115665496568634
"499",-0.045635776037489,-0.0324574572310466,-0.256341600329209,-0.0964683955839947,-0.107725807295435
"500",-0.0437464584978883,-0.0318673835353094,-0.252714189543893,-0.085975561804168,-0.103575898345315
"501",-0.0424869029752443,-0.0310281633289566,-0.25174686526695,-0.081670836388941,-0.101733191990023
"502",-0.0507999404550625,-0.0336769418198766,-0.267707408874173,-0.0714469958197058,-0.105907821742205
"503",-0.0471472351073664,-0.0341621298725964,-0.241590169093437,-0.0776351310890076,-0.100133666290602
"504",-0.0560900346041413,-0.0421609481610156,-0.260936261720506,-0.0961993485639992,-0.113846648262416
"505",-0.0438094359591332,-0.0301627108937596,-0.227564249483112,-0.0647208203198168,-0.0915643041639554
"506",-0.0361891568507549,-0.0257699028946799,-0.207976344204547,-0.0507304290894518,-0.0801664582598583
"507",-0.0330402963840025,-0.0209312833787446,-0.198786923194003,-0.0294756876051006,-0.0705585476404626
"508",-0.0269314763455017,-0.0142043918450224,-0.185486490652139,0.0119575803789175,-0.0536661946159363
"509",-0.0344258005313901,-0.0145059818327885,-0.189113876880468,0.0345574762491405,-0.0508720457488764
"510",-0.036252140609746,-0.0149911502162539,-0.189597526740446,0.0286384687139401,-0.0530505872131264
"511",-0.0476510673928178,-0.0176792855737838,-0.199512410262463,-0.019520920960563,-0.071090921047407
"512",-0.0439353971793691,-0.0155681176321961,-0.190564801903415,-0.0184447597852827,-0.0671282691250657
"513",-0.0406605628968885,-0.0103754462933735,-0.170735059416367,0.00119564576969111,-0.0551438557092344
"514",-0.0374487123733989,-0.00889368924487871,-0.148728904837911,-0.0149471216206384,-0.0525046070192068
"515",-0.0251051236716537,-0.00751683750865564,-0.11027850767828,-0.0028400326255403,-0.0364351253710323
"516",-0.0306471465589504,-0.0139028018572563,-0.141474107824266,0.00200281373437985,-0.0460053106265233
"517",-0.0305841816931978,-0.014060149335395,-0.155500051991578,0.0423598667337137,-0.0394461290716142
"518",-0.0276242347169416,-0.00903793044322245,-0.127931813516933,0.0980525998727943,-0.0166353447010757
"519",-0.0178627282239831,-0.00464512244414277,-0.0911742522596922,0.118500173392457,0.00120451761615967
"520",-0.0187444126814116,-0.00502540649587435,-0.115598705252012,0.105047822392679,-0.00858017550915485
"521",-0.0222711316178873,-0.00770041590435497,-0.141474107824266,0.137064444676852,-0.00859530266741407
"522",-0.0180516543099717,0.00533374591400244,-0.122611665057174,0.100204976032759,-0.00878114935509622
"523",-0.0092977934946776,0.00752358693901764,-0.106167471589973,0.110697782907884,0.000689026190562713
"524",-0.013076428573879,0.00684171421080359,-0.108585720889863,0.103971607407995,-0.00271220696123594
"525",-0.00866799998899029,0.00517637876660939,-0.122128015197196,0.130069195252266,0.00111238970817213
"526",-0.00677868244938961,0.0119032703003317,-0.101814573736196,0.140831076052088,0.0110352725417085
"527",-0.00570807820371867,0.0114967750002938,-0.113422293160605,0.078143120393123,-0.0073726189927266
"528",-0.0199409718495724,0.00551732562098538,-0.148245254977933,0.0380551144137847,-0.0311534466981838
"529",-0.0203818140782867,0.00604183120180642,-0.13567030950453,0.0229885081987354,-0.0317554460455687
"530",-0.0198150169270826,0.00615984148258954,-0.124546264497087,0.0442431958736825,-0.0234895610169743
"531",-0.0169810248733162,0.00781207195827238,-0.0996381616447886,0.0498932101982913,-0.0147284760903853
"532",-0.0145249101825115,0.00871684061028704,-0.0844031051060255,0.0515074654135627,-0.00967592731617182
"533",-0.0153436234764412,0.0073793457406739,-0.0868214035198899,0.0520455863582557,-0.0106850237243504
"534",-0.0260497981858193,0.00445516884103975,-0.115598705252012,0.0652288634333361,-0.0179911177908639
"535",-0.020885646363738,0.00973964052362277,-0.0594949776967405,0.107469245572639,0.0092070655089458
"536",-0.0103054328745959,0.0104346392008861,-0.0725536221440959,0.113926374052532,0.0103754895586817
"537",-0.0169810248733162,0.0116803547072767,-0.0776319579523588,0.0915954713929009,0.00216571081862565
"538",-0.00186644677003405,0.0185776986876491,-0.0406325594866357,0.115271582247808,0.0228375686696969
"539",0.00776909220494246,0.0268781266330888,0.0125692197947938,0.105316869412674,0.0381333270113749
"540",0.00783208226167961,0.0272583897042824,-0.00653508473776764,0.108814453767915,0.0343424602490273
"541",0.00323473388854846,0.0286221364719941,-0.00508411060084644,0.0932097266081723,0.0299956215919671
"542",0.0010935002062221,0.0265896429251176,-0.0399071215321491,0.130338269176963,0.0295285726940385
"543",-0.00136262078232876,0.0277042418709302,-0.0372470595807634,0.131683477372239,0.0301945097200193
"544",0.00833588935614648,0.0321232611183162,-0.0229793027619564,0.162623857767026,0.0450259263698832
"545",0.0136260023984637,0.0291728729703758,0.00869997180099541,0.15293821885659,0.0511092665066063
"546",0.0101622420299945,0.0280845049421238,0.0108764821203513,0.131683477372239,0.0452016766161772
"547",-0.0147138551617385,0.0191022239377245,-0.0507892556601486,0.107469245572639,0.0152670896721191
"548",-0.0180516543099717,0.0160993739546628,-0.049580143288697,0.0905192564082167,0.00974670819105268
"549",-0.0141470580105344,0.0231540863937118,-0.0549002917484555,0.130069195252266,0.0210439829717469
"550",-0.0128875024878904,0.0234425701016829,0.0391700603215345,0.143521546252044,0.0483116685468427
"551",-0.00847908020074786,0.0235343494649054,0.0718166591614293,0.000657605539103965,0.0218823834911727
"552",-0.00835311898051195,0.0230885182787956,0.0580326013165746,-0.0189828807299758,0.0134462799712206
"553",-4.01003939320955e-05,0.0238884012877927,0.0889863396970917,-0.0154852425653315,0.0243373495064052
"554",0.00638360695079314,0.0250161065134003,0.0976920617336834,0.0197599170540866,0.0372129230629909
"555",0.0107290454789447,0.0254226005021545,0.0899536639740347,0.00442423691433987,0.0326323867173684
"556",-0.0029370573134511,0.0242948965878306,0.078587757201122,-0.0130637924806695,0.021720450998708
"557",0.00449428941119246,0.0245833802958018,0.0889863396970917,-0.00714478494546925,0.0277298061146542
"558",-0.00394469039562327,0.0177122475637357,0.0558560909972187,-0.0429280386048785,0.00667390239011316
"559",-0.00224432413299564,0.0210035812547685,0.081005957387038,-0.0472327909248075,0.0131331058960009
"560",0.00348665003127418,0.0200987929334996,0.0672218749851962,-0.0466946699801144,0.0110281619924639
"561",0.00342365997453704,0.0187219411972765,0.0602089888509952,-0.0399684944802254,0.0105965238856458
"562",0.0116737136953642,0.0196398357983404,0.0669801114476748,-0.0477708849647986,0.0126306939941452
"563",0.0268512818553836,0.0258290958021924,0.082698891517377,-0.00795195291015789,0.0318568290661988
"564",0.0297482387749026,0.0237834959755209,0.144848180929907,-0.0114495372653981,0.046732594603733
"565",0.0297482387749026,0.0248980949213335,0.122358376491473,-0.0170995515900069,0.0399762896494256
"566",0.0439181675550036,0.0204135075590313,0.141462582796086,-0.0426589915848829,0.0407838165813096
"567",0.0237653736588915,0.0240195375176252,0.134341031994183,-0.0671422704044788,0.0287459181915552
"568",0.0351013103852263,0.0296318301055349,0.140480278757042,-0.0940469724040347,0.0277916117109421
"569",0.0327711569146574,0.0311397984023361,0.129184089270368,-0.0878588909441369,0.0263090384108062
"570",0.0351643067397095,0.032044586723605,0.115186631208036,-0.0738684459043678,0.0271317696917457
"571",0.0352272716054622,0.0307333031022982,0.0918574689521844,-0.0846302997994882,0.0182969359651141
"572",0.0288665606152202,0.0291466420528151,0.0714752188134662,-0.0921636432640658,0.00933119455435893
"573",0.0281738022437802,0.0342999971748201,0.0938220770302734,-0.0916255223193727,0.0161675885323752
"574",0.0196718575712118,0.0266421047602389,0.0417612890382149,-0.0830160445842168,0.00126480169636221
"575",0.0231985765076875,0.0301956728837115,0.0476549168165856,-0.0698327406044344,0.00780410640088754
"576",0.0276070050925762,0.0325166501385591,0.0429891138337997,-0.0558422955646654,0.0118176183750674
"577",0.02829975716627,0.0317167658182783,0.033902954953807,-0.0415828304096027,0.0130841618821882
"578",0.0390689030391468,0.0296711673028905,0.0483915773141547,-0.0294756876051006,0.0219139900127729
"579",0.0461853624575659,0.0321757032841831,0.0793334301129389,-0.0179066657452916,0.0349469575273491
"580",0.045492604086126,0.0300514303740841,0.0628801996745022,-0.031089942820372,0.0268335728285851
"581",0.04605940123733,0.0329493763561576,0.063371363972518,-0.0544970604646876,0.0219707702753295
"582",0.0502788785452457,0.0319134504937726,0.063371363972518,-0.0854374677641768,0.0150315563118399
"583",0.0645747685455826,0.0317167658182783,0.0017333755873862,-0.0757517481396348,0.00556829045290309
"584",0.0706835885840834,0.029920313813506,0.0191688118369192,-0.0770970101443145,0.0106689260225485
"585",0.0669679183706347,0.0348245027556411,0.0221156257261045,-0.0483090059094917,0.0188997602357222
"586",0.0652045557535238,0.0362406903779361,0.0331662698992511,-0.0528828052494162,0.0204321776953237
"587",0.0735175806378498,0.0425610879229041,0.0628801996745022,-0.0305519025897848,0.0371017414113678
"588",0.0557579365667898,0.0334214384598281,0.031692924347126,-0.0364709101249852,0.0211003473121897
"589",0.0388799769531583,0.0244915812633249,-0.0279805541878649,-0.0612232359645765,-0.00645805798398957
"590",0.0369906594135576,0.0220788233339712,-0.0363299543423404,-0.0512684693200389,-0.00713223522871264
"591",0.0347234645109953,0.0213576134084016,-0.0490995876090876,-0.0528828052494162,-0.0114753287347767
"592",0.0319524373229816,0.0199938876212278,-0.130628833733831,-0.0725232108043901,-0.0378014298985029
"593",0.0119256046471054,0.00951672493056786,-0.158623774415482,-0.116915969103657,-0.0635243534853664
"594",0.0246470581163201,0.0158502261327636,-0.134557951662061,-0.079249386304279,-0.043327513429314
"595",0.0277959311785647,0.0194693820404068,-0.108281975517024,-0.0824779236395237,-0.035873646484394
"596",0.0274180790065876,0.0168074776004374,-0.114912312906938,-0.0601470209798923,-0.0327084443199512
"597",0.0148855516233616,0.0089397758725963,-0.156413645580852,-0.0644517732998212,-0.0492600228461789
"598",0.0019751783659045,-0.00275689107614797,-0.169919963902156,-0.116108801138969,-0.0717026194378419
"599",0.0077061273391898,0.000888476079801479,-0.157887040246952,-0.0961993485639992,-0.0613729463479899
"600",0.00632061689405599,-0.00514341677665746,-0.169919963902156,-0.12471835958823,-0.0733652808432469
"601",-0.00419660653834899,-0.00885435204752313,-0.187846613563678,-0.122834976638858,-0.080933137197102
"602",-0.00407065161585918,-0.01016563566883,-0.203071920978582,-0.129561152138747,-0.0867173401005044
"603",0.00411641204823086,-0.0104147821794455,-0.171393432239216,-0.130906414143426,-0.0771495541284642
"604",0.00978439615576354,-0.0134700756396578,-0.148309839853878,-0.137632589643315,-0.072407027245272
"605",0.0139409085979265,-0.0153189711215806,-0.153712352448207,-0.146511141303169,-0.0754003890687576
"606",0.012303482010067,-0.0176924102115495,-0.165008591048855,-0.152699222763067,-0.080774185503351
"607",0.0027309016030971,-0.0168400640561474,-0.16697315001297,-0.163192029638191,-0.086068585526053
"608",0.0203016195881685,-0.0112802346146426,-0.113193348370324,-0.156465854138302,-0.0651594543837751
"609",0.0171527465259238,-0.0145584436679097,-0.115157907334439,-0.16050161324764,-0.0682663044310161
"610",0.017026791603434,-0.014755128343404,-0.111474359276723,-0.154044430958342,-0.065811781743759
"611",0.0300001549176282,-0.0111753293023707,-0.0920743149491015,-0.143013503138524,-0.0540657481180921
"612",0.0329600767028999,-0.00380590223778998,-0.0667806428431088,-0.131713528298711,-0.0423349991691775
"613",0.036612782050596,-0.000134323833534254,-0.0589224315436362,-0.135749287408048,-0.0395483151836557
"614",0.0397616551128407,-0.00355677539642875,-0.0657983388040643,-0.126063567783506,-0.0389142567177897
"615",0.0487044420141233,-0.00317649134469718,-0.0643249441379652,-0.124449312568235,-0.0358115765091935
