"","Date","Open","High","Low","Close","Adj.Close","Volume"
"863","2019-11-04",1.483,1.503,1.48,1.503,1.503,0
"864","2019-11-05",1.518,1.518,1.515,1.518,1.518,0
"865","2019-11-06",1.515,1.515,1.515,1.515,1.515,0
"866","2019-11-07",1.515,1.523,1.513,1.518,1.518,0
"867","2019-11-08",1.515,1.518,1.505,1.51,1.51,0
"868","2019-11-10",1.514,1.5155,1.509,1.5115,1.5115,0
"869","2019-11-11",1.513,1.513,1.513,1.513,1.513,0
"870","2019-11-12",1.52,1.543,1.518,1.533,1.533,0
"871","2019-11-13",1.543,1.545,1.535,1.535,1.535,0
"872","2019-11-14",1.533,1.538,1.528,1.528,1.528,0
"873","2019-11-15",1.528,1.528,1.52,1.528,1.528,0
"874","2019-11-15",1.528,1.528,1.52,1.528,1.528,0
