Date,Close,Open,Day High,Day Low,delta,range
2017-11-07,1.2773,1.271,1.2821,1.271,0.006300000000000194,0.01110000000000011
2017-11-08,1.2731,1.2769,1.2776,1.2716,-0.0038000000000000256,0.006000000000000005
2017-11-09,1.2695,1.2733,1.2742,1.2689,-0.0038000000000000256,0.005300000000000082
2017-11-10,1.2695,1.2695,1.2695,1.2695,0.0,0.0
2017-11-11,1.2682,1.2682,1.2682,1.2682,0.0,0.0
2017-11-12,1.2688,1.2682,1.2693,1.2676,0.0005999999999999339,0.0017000000000000348
2017-11-13,1.2737,1.2695,1.2743,1.2678,0.0041999999999999815,0.00649999999999995
2017-11-14,1.2734,1.2738,1.2774,1.2703,-0.00039999999999995595,0.007100000000000106
2017-11-15,1.2771,1.2735,1.2791,1.2714,0.0035999999999998256,0.007699999999999818
2017-11-16,1.2754,1.2770000000000001,1.2785,1.2729,-0.0016000000000000458,0.005600000000000049
2017-11-17,1.2768,1.2755,1.2825,1.2714,0.0012999999999998568,0.011099999999999888
2017-11-18,1.2772,1.2764,1.2772,1.2764,0.0007999999999999119,0.0007999999999999119
2017-11-19,1.2769,1.2772,1.2772,1.2767,-0.00029999999999996696,0.0004999999999999449
2017-11-20,1.2816,1.2768,1.2822,1.2755,0.0048000000000001375,0.006699999999999928
2017-11-21,1.2786,1.2814,1.2838,1.2752,-0.0028000000000001357,0.008600000000000163
2017-11-22,1.2701,1.278,1.2785,1.2695,-0.007900000000000018,0.008999999999999897
2017-11-23,1.2715,1.2705,1.2726,1.2673,0.001000000000000112,0.00529999999999986
2017-11-24,1.2713,1.2715,1.2749,1.2694,-0.00019999999999997797,0.005499999999999838
2017-11-25,1.2706,1.2704,1.2706,1.2704,0.00019999999999997797,0.00019999999999997797
2017-11-26,1.2711,1.2706,1.2715,1.2705,0.0004999999999999449,0.001000000000000112
2017-11-27,1.2764,1.2713,1.2773,1.2681,0.005099999999999882,0.009200000000000097
2017-11-28,1.2815,1.2762,1.2825,1.2754,0.005300000000000082,0.007099999999999884
2017-11-29,1.2866,1.2813,1.2874,1.2806,0.00529999999999986,0.006800000000000139
2017-11-30,1.29,1.2867,1.2911,1.2851,0.0033000000000000806,0.006000000000000005
2017-12-01,1.2684,1.2896,1.2902,1.2684,-0.021200000000000108,0.02180000000000004
2017-12-02,1.2684,1.2685,1.2685,1.2684,-9.999999999998899e-05,9.999999999998899e-05
2017-12-03,1.2698,1.2684,1.2704,1.2684,0.0014000000000000679,0.0020000000000000018
2017-12-04,1.2683,1.2684,1.2728,1.2657,-9.999999999998899e-05,0.007099999999999884
2017-12-05,1.2691,1.2684,1.2705,1.2625,0.0006999999999999229,0.008000000000000007
2017-12-06,1.2790000000000001,1.2693,1.2809,1.2655,0.009700000000000042,0.015399999999999858
2017-12-07,1.2854,1.2794,1.2869,1.2786,0.006000000000000005,0.008299999999999974
2017-12-08,1.2849,1.2855,1.2881,1.2813,-0.000600000000000156,0.006799999999999917
2017-12-09,1.2849,1.2849,1.2849,1.2849,0.0,0.0
2017-12-10,1.2853,1.2849,1.2853,1.2849,0.000400000000000178,0.000400000000000178
2017-12-11,1.2856,1.2849,1.287,1.2831,0.000700000000000145,0.0039000000000000146
2017-12-12,1.2876,1.2858,1.2893,1.2813,0.0018000000000000238,0.007999999999999785
2017-12-13,1.2818,1.2875,1.2882,1.2793,-0.005700000000000038,0.008899999999999908
2017-12-14,1.2803,1.2818,1.2868,1.2715,-0.0015000000000000568,0.01529999999999987
2017-12-15,1.2867,1.2803,1.2896,1.2739,0.006399999999999961,0.015700000000000047
2017-12-16,1.2865,1.2865,1.2865,1.2865,0.0,0.0
2017-12-17,1.2873,1.2865,1.2873,1.2865,0.0008000000000001339,0.0008000000000001339
2017-12-18,1.2868,1.2867,1.2883,1.2843,9.999999999998899e-05,0.0040000000000000036
2017-12-19,1.2878,1.2865,1.2918,1.2851,0.0013000000000000789,0.00670000000000015
2017-12-20,1.2833,1.2882,1.2882,1.2819999999999998,-0.004899999999999904,0.006200000000000205
2017-12-21,1.274,1.2835,1.2841,1.27,-0.009500000000000064,0.014100000000000001
2017-12-22,1.2728,1.2739,1.2797,1.2699,-0.001100000000000101,0.009800000000000031
2017-12-23,1.2727,1.2727,1.2727,1.2727,0.0,0.0
2017-12-24,1.2727,1.2727,1.2727,1.2727,0.0,0.0
2017-12-25,1.2725,1.2728,1.2796,1.2696,-0.00029999999999996696,0.010000000000000009
2017-12-26,1.2690000000000001,1.2728,1.2737,1.2684,-0.0037999999999998035,0.005300000000000082
2017-12-27,1.2657,1.2690000000000001,1.2698,1.2628,-0.0033000000000000806,0.007000000000000117
2017-12-28,1.2570000000000001,1.266,1.2662,1.2553,-0.008999999999999897,0.01089999999999991
2017-12-29,1.2573,1.2568,1.2589,1.2515,0.000500000000000167,0.007399999999999851
2017-12-30,1.2574,1.2574,1.2574,1.2574,0.0,0.0
2018-01-01,1.2549,1.2594,1.2642,1.2524,-0.0045000000000001705,0.011800000000000033
2018-01-02,1.2519,1.2558,1.2583,1.2493,-0.0039000000000000146,0.008999999999999897
2018-01-03,1.2539,1.2515,1.2554,1.2501,0.0023999999999999577,0.005300000000000082
2018-01-04,1.2493,1.2541,1.2557,1.2484,-0.0047999999999999154,0.007300000000000084
2018-01-05,1.2412,1.2491,1.2514,1.2356,-0.007900000000000018,0.015800000000000036
2018-01-06,1.2416,1.2416,1.2416,1.2416,0.0,0.0
2018-01-07,1.2409,1.2416,1.2416,1.2409,-0.000700000000000145,0.000700000000000145
2018-01-08,1.2422,1.2412,1.2449,1.2379,0.0009999999999998899,0.006999999999999895
2018-01-09,1.2463,1.242,1.2479,1.24,0.0042999999999999705,0.007900000000000018
2018-01-10,1.2545,1.246,1.2584,1.2429,0.008499999999999952,0.01550000000000007
2018-01-11,1.2522,1.2548,1.2591,1.2516,-0.0025999999999999357,0.007500000000000062
2018-01-12,1.2462,1.2522,1.2557,1.2458,-0.006000000000000005,0.00990000000000002
2018-01-13,1.246,1.246,1.246,1.246,0.0,0.0
2018-01-14,1.2459,1.246,1.2467,1.2453,-9.999999999998899e-05,0.0013999999999998458
2018-01-15,1.2428,1.2462,1.2472,1.2404,-0.0034000000000000696,0.006800000000000139
2018-01-16,1.2436,1.2428,1.2454,1.2398,0.0008000000000001339,0.005600000000000049
2018-01-17,1.2452,1.2438,1.2509,1.2374,0.0014000000000000679,0.013499999999999845
2018-01-18,1.2411,1.2453,1.2488,1.2407,-0.0041999999999999815,0.008099999999999996
2018-01-19,1.2491,1.2412,1.251,1.24,0.007900000000000018,0.010999999999999899
2018-01-21,1.2478,1.2496,,,-0.0018000000000000238,
2018-01-22,1.2491,1.2491,1.2491,1.2491,0.0,0.0
2018-01-23,1.2423,1.2491,1.2498,1.2419,-0.006800000000000139,0.007900000000000018
2018-01-24,1.2348,1.2425,1.2429,1.2318,-0.00770000000000004,0.011099999999999888
2018-01-25,1.2386,1.2344,1.2391,1.2283,0.0041999999999999815,0.010800000000000143
2018-01-26,1.2311,1.2388,1.2392,1.2293,-0.007699999999999818,0.00990000000000002
2018-01-28,1.2328,1.2311,1.2331,1.2305,0.0016999999999998128,0.0026000000000001577
2018-01-29,1.234,1.2311,1.2362,1.2311,0.0028999999999999027,0.005099999999999882
2018-01-30,1.2344,1.2339,1.2381,1.2309999999999999,0.0004999999999999449,0.007100000000000106
2018-01-31,1.2309,1.2335,1.235,1.225,-0.0025999999999999357,0.010000000000000009
2018-02-01,1.2274,1.2308,1.2334,1.2259,-0.0033999999999998476,0.007500000000000062
2018-02-02,1.2429,1.2271,1.2437,1.2254,0.015799999999999814,0.018299999999999983
2018-02-03,1.2429,1.2429,1.2429,1.2429,0.0,0.0
2018-02-04,1.2442,1.2429,1.2442,1.2427,0.0013000000000000789,0.0015000000000000568
2018-02-05,1.2531,1.2429,1.2543,1.2398,0.010200000000000209,0.014499999999999957
2018-02-06,1.2498,1.2534,1.2567,1.2492,-0.0036000000000000476,0.00749999999999984
2018-02-07,1.2574,1.2499,1.2579,1.2495,0.007500000000000062,0.008399999999999963
2018-02-08,1.2598,1.2574,1.2614,1.2548,0.0023999999999999577,0.006600000000000161
2018-02-09,1.258,1.2598,1.2681,1.2475,-0.0018000000000000238,0.02059999999999995
2018-02-10,1.2581,1.2581,1.2581,1.2581,0.0,0.0
2018-02-11,1.2592,1.2581,1.2592,1.2581,0.001100000000000101,0.001100000000000101
2018-02-12,1.2587,1.258,1.2623,1.2557,0.0006999999999999229,0.006599999999999939
2018-02-13,1.2592,1.2581,1.2626,1.2567,0.001100000000000101,0.005900000000000016
2018-02-14,1.2493,1.2592,1.2649,1.2489,-0.00990000000000002,0.016000000000000014
2018-02-15,1.2484,1.2496,1.2538,1.2466,-0.0012000000000000899,0.007200000000000095
2018-02-16,1.2558,1.2483,1.2569,1.2451,0.007500000000000062,0.01179999999999981
2018-02-17,1.2558,1.2558,1.2558,1.2558,0.0,0.0
2018-02-18,1.2563,1.2558,1.2569,1.2548,0.0004999999999999449,0.0020999999999999908
2018-02-19,1.256,1.2558,1.2594,1.2528,0.00019999999999997797,0.006600000000000161
2018-02-20,1.2645,1.2561,1.2651,1.2558,0.008399999999999963,0.009299999999999864
2018-02-21,1.2698,1.2649,1.2706,1.2629,0.0049000000000001265,0.00770000000000004
2018-02-22,1.2704,1.2699,1.2752,1.2674,0.0004999999999999449,0.007799999999999807
2018-02-23,1.2633,1.2704,1.2727,1.263,-0.007099999999999884,0.009700000000000042
2018-02-24,1.2633,1.2633,1.2633,1.2633,0.0,0.0
2018-02-25,1.2642,1.2633,1.2646,1.2633,0.0008999999999999009,0.0012999999999998568
2018-02-26,1.268,1.2633,1.2713,1.2616,0.0046999999999999265,0.009700000000000042
2018-02-27,1.2776,1.2685,1.278,1.2669,0.009100000000000108,0.01110000000000011
2018-02-28,1.2835,1.2774,1.2843,1.2763,0.006099999999999994,0.008000000000000007
2018-03-01,1.2830000000000001,1.2833,1.2896,1.281,-0.00029999999999996696,0.008600000000000163
2018-03-02,1.2884,1.2832,1.2917,1.2819999999999998,0.0052000000000000934,0.009700000000000264
2018-03-03,1.2881,1.2881,1.2881,1.2881,0.0,0.0
2018-03-04,1.2883,1.2881,1.2894,1.2872,0.00019999999999997797,0.002200000000000202
2018-03-05,1.2979,1.2884,1.3001,1.2878,0.009500000000000064,0.012299999999999978
2018-03-06,1.2930000000000001,1.2978,1.2997,1.2868,-0.0047999999999999154,0.012900000000000134
2018-03-07,1.2914,1.2921,1.3002,1.2893,-0.0006999999999999229,0.010900000000000132
2018-03-08,1.2890000000000001,1.291,1.2962,1.2868,-0.0019999999999997797,0.009400000000000075
2018-03-09,1.2811,1.2893,1.291,1.2811,-0.008199999999999985,0.00990000000000002
2018-03-10,1.2813,1.2813,1.2813,1.2813,0.0,0.0
2018-03-11,1.2815,1.2813,1.2818,1.2811,0.00019999999999997797,0.000700000000000145
2018-03-12,1.2844,1.2811,1.2847,1.2803,0.0033000000000000806,0.0043999999999999595
2018-03-13,1.2955,1.2844,1.2985,1.2833,0.01110000000000011,0.01519999999999988
2018-03-14,1.2958,1.2957,1.2977,1.2921,9.999999999998899e-05,0.005600000000000049
2018-03-15,1.3056,1.2954,1.3069,1.2946,0.010199999999999987,0.012299999999999978
2018-03-16,1.3102,1.3057,1.311,1.3048,0.0044999999999999485,0.006199999999999983
2018-03-17,1.3094,1.3094,1.3094,1.3094,0.0,0.0
2018-03-18,1.3094,1.3094,1.3097,1.3091,0.0,0.000600000000000156
2018-03-19,1.3083,1.3102,1.3127,1.3047,-0.0019000000000000128,0.008000000000000007
2018-03-20,1.3074,1.3081,1.3103,1.3054,-0.000700000000000145,0.0049000000000001265
2018-03-21,1.2902,1.3078,1.3078,1.2891,-0.01760000000000006,0.01870000000000016
2018-03-22,1.2934,1.2899,1.295,1.2830000000000001,0.0035000000000000586,0.011999999999999789
2018-03-23,1.2898,1.2931,1.294,1.2825,-0.0032999999999998586,0.011500000000000066
2018-03-24,1.2891,1.2891,1.2891,1.2891,0.0,0.0
2018-03-25,1.2887,1.2891,1.2894,1.2881,-0.00039999999999995595,0.0013000000000000789
2018-03-26,1.2853,1.2898,1.2923,1.284,-0.0044999999999999485,0.008299999999999974
2018-03-27,1.288,1.2854,1.2904,1.2816,0.0025999999999999357,0.008799999999999919
2018-03-28,1.2925,1.2883,1.2934,1.2864,0.0041999999999999815,0.007000000000000117
2018-03-29,1.2886,1.2925,1.2937,1.2865,-0.0039000000000000146,0.007200000000000095
2018-03-30,1.2912,1.2888,1.2912,1.2863,0.0023999999999999577,0.004899999999999904
2018-03-31,1.2912,1.2912,1.2912,1.2912,0.0,0.0
2018-04-01,1.2898,1.2912,1.2912,1.2897,-0.0013999999999998458,0.0014999999999998348
2018-04-02,1.2914,1.2912,1.2944,1.2864,0.00020000000000020002,0.008000000000000007
2018-04-03,1.2804,1.2916,1.2926,1.2782,-0.011200000000000099,0.014399999999999968
2018-04-04,1.2773,1.2806,1.2849,1.276,-0.0032999999999998586,0.008899999999999908
2018-04-05,1.2751,1.2772,1.2806,1.2745,-0.0020999999999999908,0.006099999999999994
2018-04-06,1.2801,1.2752,1.2801,1.2735,0.0049000000000001265,0.006599999999999939
2018-04-07,1.2801,1.2801,1.2801,1.2801,0.0,0.0
2018-04-08,1.278,1.2801,1.2801,1.2763,-0.0020999999999999908,0.0038000000000000256
2018-04-09,1.2708,1.2801,1.2819999999999998,1.2694,-0.009300000000000086,0.012599999999999723
2018-04-10,1.2602,1.27,1.271,1.2589,-0.009800000000000031,0.0121
2018-04-11,1.2582,1.2602,1.2625,1.2545,-0.0020000000000000018,0.008000000000000007
2018-04-12,1.2591,1.2579,1.2624,1.2562,0.0012000000000000899,0.006199999999999983
2018-04-13,1.2618,1.2589,1.2619,1.2553,0.0029000000000001247,0.006599999999999939
2018-04-14,1.2618,1.2618,1.2618,1.2618,0.0,0.0
2018-04-15,1.2594,1.2618,1.2618,1.2593,-0.0023999999999999577,0.0024999999999999467
2018-04-16,1.2566,1.2618,1.2625,1.2562,-0.0052000000000000934,0.006299999999999972
2018-04-17,1.2553,1.2567,1.258,1.2528,-0.0013999999999998458,0.0052000000000000934
2018-04-18,1.2628,1.2553,1.2661,1.255,0.00749999999999984,0.01110000000000011
2018-04-19,1.2662,1.2628,1.2678,1.2591,0.0034000000000000696,0.00869999999999993
2018-04-20,1.2783,1.2665,1.2783,1.2634,0.011800000000000033,0.014899999999999913
2018-04-21,1.2783,1.2783,1.2783,1.2783,0.0,0.0
2018-04-22,1.2759,1.2783,1.2783,1.2748,-0.0023999999999999577,0.0035000000000000586
2018-04-23,1.2843,1.2783,1.2858,1.2752,0.006000000000000005,0.010600000000000165
2018-04-24,1.2828,1.2845,1.2861,1.2816,-0.0017000000000000348,0.0044999999999999485
2018-04-25,1.2842,1.2830000000000001,1.2899,1.2821,0.0011999999999998678,0.007800000000000029
2018-04-26,1.287,1.2841,1.2887,1.2823,0.0028999999999999027,0.006399999999999961
2018-04-27,1.2845,1.2873,1.2901,1.2813,-0.0028000000000001357,0.008799999999999919
2018-04-28,1.2845,1.2845,1.2845,1.2845,0.0,0.0
2018-04-29,1.2837,1.2845,1.2845,1.2827,-0.0007999999999999119,0.0018000000000000238
2018-04-30,1.2839,1.2845,1.2876,1.2806,-0.0005999999999999339,0.007000000000000117
2018-05-01,1.2851,1.2837,1.2913,1.2821,0.0013999999999998458,0.009199999999999875
2018-05-02,1.2873,1.2847,1.2891,1.2805,0.0026000000000001577,0.008599999999999941
2018-05-03,1.2852,1.2875,1.2909,1.2817,-0.0023000000000001908,0.009199999999999875
2018-05-04,1.286,1.2849,1.2917,1.2837,0.001100000000000101,0.008000000000000007
2018-05-05,1.2851,1.286,1.286,1.2845,-0.0009000000000001229,0.0015000000000000568
2018-05-06,1.2854,1.2851,1.2856,1.2842,0.000300000000000189,0.0014000000000000679
2018-05-07,1.2886,1.286,1.2899,1.284,0.0025999999999999357,0.005900000000000016
2018-05-08,1.295,1.2884,1.2997,1.2875,0.006599999999999939,0.012199999999999989
2018-05-09,1.2854,1.2954,1.2975,1.2826,-0.010000000000000009,0.014900000000000135
2018-05-10,1.2770000000000001,1.2856,1.286,1.2747,-0.008599999999999941,0.011300000000000088
2018-05-11,1.2825,1.2769,1.2825,1.2731,0.005600000000000049,0.009400000000000075
2018-05-12,1.2795,1.2825,1.2825,1.2795,-0.0029999999999998916,0.0029999999999998916
2018-05-13,1.2792,1.2795,1.2796,1.2782,-0.000300000000000189,0.0014000000000000679
2018-05-14,1.28,1.2825,1.2825,1.2753,-0.0024999999999999467,0.007199999999999873
2018-05-15,1.2873,1.2801,1.2926,1.2793,0.007200000000000095,0.013299999999999867
2018-05-16,1.2789,1.2874,1.2879,1.278,-0.008500000000000174,0.00990000000000002
2018-05-17,1.2804,1.2792,1.2823,1.2751,0.0012000000000000899,0.007200000000000095
2018-05-18,1.2907,1.2804,1.2912,1.2791,0.010299999999999976,0.0121
2018-05-19,1.2885,1.2907,1.2907,1.2885,-0.0021999999999999797,0.0021999999999999797
2018-05-20,1.2876,1.2885,1.2893,1.2873,-0.0008999999999999009,0.0019999999999997797
2018-05-21,1.2785,1.2907,1.2907,1.2782,-0.012199999999999989,0.012499999999999956
2018-05-22,1.2821,1.2785,1.2826,1.2744,0.0036000000000000476,0.008199999999999985
2018-05-23,1.2842,1.2819,1.2917,1.2814,0.0022999999999999687,0.010299999999999976
2018-05-24,1.2882,1.2844,1.2922,1.2830000000000001,0.0038000000000000256,0.009199999999999875
2018-05-25,1.2966,1.2882,1.2990000000000002,1.2878,0.008399999999999963,0.011200000000000099
2018-05-26,1.2963,1.2966,1.2966,1.2963,-0.00029999999999996696,0.00029999999999996696
2018-05-27,1.2967,1.2963,1.2983,1.2962,0.00039999999999995595,0.0020999999999999908
2018-05-28,1.2997,1.2966,1.3022,1.2966,0.0031000000000001027,0.005600000000000049
2018-05-29,1.3016,1.2998,1.3048,1.2972,0.0018000000000000238,0.007600000000000051
2018-05-30,1.288,1.3018,1.3042,1.2837,-0.013800000000000034,0.020499999999999963
2018-05-31,1.2957,1.2875,1.2990000000000002,1.2819999999999998,0.008199999999999985,0.017000000000000348
2018-06-01,1.2969,1.2956,1.3009,1.2932,0.0012999999999998568,0.00770000000000004
2018-06-02,1.2951,1.2964,1.2964,1.2951,-0.0013000000000000789,0.0013000000000000789
2018-06-03,1.2954,1.2951,1.3019999999999998,1.295,0.000300000000000189,0.006999999999999895
2018-06-04,1.2930000000000001,1.2969,1.2969,1.2901,-0.0038999999999997925,0.006799999999999917
2018-06-05,1.2971,1.2932,1.3067,1.2915,0.0039000000000000146,0.01519999999999988
2018-06-06,1.2945,1.2972,1.2973,1.2859,-0.0026999999999999247,0.011399999999999855
2018-06-07,1.2975,1.2949,1.3003,1.2936,0.0026000000000001577,0.006699999999999928
2018-06-08,1.294,1.2978,1.3036,1.2922,-0.0038000000000000256,0.011400000000000077
2018-06-09,1.2924,1.294,1.294,1.2924,-0.0016000000000000458,0.0016000000000000458
2018-06-10,1.2979,1.2924,1.3007,1.2915,0.00550000000000006,0.009199999999999875
2018-06-11,1.2989,1.294,1.3029,1.294,0.004899999999999904,0.008899999999999908
2018-06-12,1.3016,1.2987,1.3031,1.298,0.0029000000000001247,0.005099999999999882
2018-06-13,1.2981,1.3017,1.305,1.2956,-0.0036000000000000476,0.009399999999999853
2018-06-14,1.3104,1.2981,1.3113,1.295,0.012299999999999978,0.01629999999999998
2018-06-15,1.3207,1.3103,1.3208,1.3102,0.010399999999999965,0.010599999999999943
2018-06-16,1.3206,1.3207,1.3207,1.3206,-9.999999999998899e-05,9.999999999998899e-05
2018-06-17,1.3193,1.3206,1.3206,1.3181,-0.0013000000000000789,0.0024999999999999467
2018-06-18,1.3201,1.3207,1.3238,1.3161,-0.0005999999999999339,0.00770000000000004
2018-06-19,1.3285,1.32,1.3293,1.3198,0.008499999999999952,0.009499999999999842
2018-06-20,1.3311,1.3286,1.3323,1.327,0.0024999999999999467,0.005300000000000082
2018-06-21,1.3319,1.3311,1.3335,1.3288,0.0008000000000001339,0.0046999999999999265
2018-06-22,1.3282,1.3316,1.3373,1.3262,-0.0033999999999998476,0.011099999999999888
2018-06-23,1.3288,1.3287,1.3288,1.3287,9.999999999998899e-05,9.999999999998899e-05
2018-06-24,1.3269,1.3288,1.3288,1.3262,-0.0019000000000000128,0.0025999999999999357
2018-06-25,1.329,1.3287,1.3327,1.3272,0.00029999999999996696,0.00550000000000006
2018-06-26,1.3302,1.3292,1.3331,1.3282,0.001000000000000112,0.004899999999999904
2018-06-27,1.3329,1.3303,1.3387,1.3279,0.0025999999999999357,0.01079999999999992
2018-06-28,1.3258,1.3335,1.3352,1.3246,-0.007699999999999818,0.010599999999999943
2018-06-29,1.315,1.3256,1.3271,1.3131,-0.010599999999999943,0.014000000000000012
2018-06-30,1.3144,1.315,1.315,1.3144,-0.0005999999999999339,0.0005999999999999339
2018-07-01,1.3151,1.3144,1.3161,1.3135,0.0006999999999999229,0.0026000000000001577
2018-07-02,1.3189,1.315,1.3224,1.3148,0.0039000000000000146,0.007600000000000051
2018-07-03,1.3145,1.3191,1.3209,1.3133,-0.0045999999999999375,0.007600000000000051
2018-07-04,1.3146,1.3143,1.3163,1.3113,0.00029999999999996696,0.0050000000000001155
2018-07-05,1.3138,1.3142,1.3161,1.3116,-0.00039999999999995595,0.0044999999999999485
2018-07-06,1.3090000000000002,1.3136,1.3152,1.3078,-0.0045999999999999375,0.007399999999999851
2018-07-07,1.3086,1.3086,1.3086,1.3086,0.0,0.0
2018-07-08,1.3094,1.3086,1.3095,1.3085,0.0007999999999999119,0.001000000000000112
2018-07-09,1.3119,1.3090000000000002,1.3124,1.3067,0.0028999999999999027,0.005700000000000038
2018-07-10,1.3133,1.3115,1.3147,1.3101,0.0017999999999998018,0.0045999999999999375
2018-07-11,1.3215,1.3129,1.3219,1.3065,0.008599999999999941,0.01540000000000008
2018-07-12,1.3164,1.3216,1.3218,1.3149,-0.0052000000000000934,0.006900000000000128
2018-07-13,1.3175,1.3164,1.321,1.3151,0.0010999999999998789,0.005900000000000016
2018-07-14,1.3166,1.3166,1.3166,1.3166,0.0,0.0
2018-07-15,1.3156,1.3166,1.3166,1.3154,-0.0009999999999998899,0.0012000000000000899
2018-07-16,1.3139,1.3175,1.3175,1.3111,-0.0035999999999998256,0.006399999999999961
2018-07-17,1.3197,1.3141,1.3219999999999998,1.3112,0.005600000000000049,0.01079999999999992
2018-07-18,1.3168,1.3195,1.3261,1.3162,-0.0026999999999999247,0.00990000000000002
2018-07-19,1.3266,1.317,1.3292,1.3161,0.009600000000000053,0.01309999999999989
2018-07-20,1.3158,1.3269,1.329,1.3118,-0.011099999999999888,0.017199999999999882
2018-07-21,1.3146,1.3155,1.3155,1.3146,-0.0008999999999999009,0.0008999999999999009
2018-07-22,1.3137,1.3146,1.3159,1.3118,-0.0008999999999999009,0.0040999999999999925
2018-07-23,1.3175,1.3158,1.3181,1.3116,0.0016999999999998128,0.00649999999999995
2018-07-24,1.3158,1.3173,1.3192,1.3138,-0.0014999999999998348,0.005399999999999849
2018-07-25,1.3049,1.3159,1.3168,1.3026,-0.01100000000000012,0.01419999999999999
2018-07-26,1.3078,1.305,1.3094,1.3025,0.0028000000000001357,0.006899999999999906
2018-07-27,1.3076,1.3076,1.308,1.3046,0.0,0.0034000000000000696
2018-07-28,1.3066,1.3076,1.3076,1.3066,-0.001000000000000112,0.001000000000000112
2018-07-29,1.306,1.3066,1.3067,1.3053,-0.0005999999999999339,0.0014000000000000679
2018-07-30,1.3033,1.3076,1.3081,1.2995,-0.0043000000000001926,0.008599999999999941
2018-07-31,1.3012,1.3034,1.3096,1.2988,-0.0021999999999999797,0.010800000000000143
2018-08-01,1.3005,1.3011,1.3034,1.2976,-0.0005999999999999339,0.005799999999999805
2018-08-02,1.3025,1.3004,1.304,1.2994,0.0020999999999999908,0.0045999999999999375
2018-08-03,1.3008,1.3025,1.304,1.297,-0.0017000000000000348,0.007000000000000117
2018-08-04,1.2992,1.3008,1.3008,1.2992,-0.0016000000000000458,0.0016000000000000458
2018-08-05,1.2994,1.2992,1.2997,1.2991,0.00020000000000020002,0.000600000000000156
2018-08-06,1.3007,1.3008,1.304,1.2988,-9.999999999998899e-05,0.0052000000000000934
2018-08-07,1.3067,1.3009,1.3076,1.2963,0.005800000000000027,0.011300000000000088
2018-08-08,1.3021,1.306,1.3116,1.3008,-0.0039000000000000146,0.010800000000000143
2018-08-09,1.3046,1.3019,1.3065,1.3001,0.0026999999999999247,0.006399999999999961
2018-08-10,1.3161,1.3047,1.3161,1.3045,0.011400000000000077,0.011600000000000055
2018-08-11,1.3157,1.3161,1.3161,1.3157,-0.00039999999999995595,0.00039999999999995595
2018-08-12,1.3155,1.3157,1.3177,1.3142,-0.00020000000000020002,0.0035000000000000586
2018-08-13,1.3129,1.3161,1.3171,1.3104,-0.0032000000000000917,0.006699999999999928
2018-08-14,1.3057,1.3129,1.3138,1.3055,-0.007199999999999873,0.008299999999999974
2018-08-15,1.3144,1.3058,1.3176,1.3051,0.008599999999999941,0.012500000000000178
2018-08-16,1.3156,1.3145,1.3174,1.3114,0.001100000000000101,0.006000000000000005
2018-08-17,1.3084,1.3157,1.3171,1.3053,-0.007300000000000084,0.011800000000000033
2018-08-18,1.3082,1.3084,1.3084,1.3082,-0.00019999999999997797,0.00019999999999997797
2018-08-19,1.3058,1.3082,1.3082,1.3055,-0.0023999999999999577,0.0026999999999999247
2018-08-20,1.3042,1.3084,1.3092,1.304,-0.0041999999999999815,0.005199999999999871
2018-08-21,1.3043,1.3039,1.3059,1.3014,0.00039999999999995595,0.0045000000000001705
2018-08-22,1.2998,1.3039,1.3045,1.2987,-0.0040999999999999925,0.005800000000000027
2018-08-23,1.3081,1.2997,1.3101,1.2993,0.008399999999999963,0.010800000000000143
2018-08-24,1.3041,1.3083,1.3105,1.3012,-0.0041999999999999815,0.009300000000000086
2018-08-25,1.3031,1.3041,1.3041,1.3031,-0.001000000000000112,0.001000000000000112
2018-08-26,1.3027,1.3031,1.3031,1.3012,-0.00039999999999995595,0.0019000000000000128
2018-08-27,1.2964,1.3041,1.3069,1.2955,-0.00770000000000004,0.011399999999999855
2018-08-28,1.2930000000000001,1.2962,1.2984,1.2889,-0.0031999999999998696,0.009500000000000064
2018-08-29,1.291,1.2931,1.2963,1.2903,-0.0020999999999999908,0.006000000000000005
2018-08-30,1.2975,1.2911,1.3002,1.2903,0.006400000000000183,0.00990000000000002
2018-08-31,1.3048,1.2978,1.3090000000000002,1.2975,0.006999999999999895,0.011500000000000066
2018-09-01,1.304,1.304,1.304,1.304,0.0,0.0
2018-09-02,1.3068,1.304,1.3079,1.304,0.0027999999999999137,0.0039000000000000146
2018-09-03,1.3095,1.3048,1.3104,1.3046,0.0047000000000001485,0.005800000000000027
2018-09-04,1.3179,1.3093,1.3208,1.3091,0.008600000000000163,0.011700000000000044
2018-09-05,1.3177,1.3183,1.3208,1.3162,-0.0005999999999999339,0.0045999999999999375
2018-09-06,1.3145,1.3173,1.3227,1.3130000000000002,-0.0027999999999999137,0.00969999999999982
2018-09-07,1.3169,1.3147,1.3191,1.3112,0.0021999999999999797,0.007900000000000018
2018-09-08,1.3162,1.3169,1.3169,1.3162,-0.0006999999999999229,0.0006999999999999229
2018-09-09,1.3174,1.3162,1.3219,1.3161,0.0011999999999998678,0.005800000000000027
2018-09-10,1.3159,1.3169,1.3198,1.3152,-0.0009999999999998899,0.0046000000000001595
2018-09-11,1.3061,1.3161,1.3175,1.3045,-0.010000000000000009,0.0129999999999999
2018-09-12,1.2996,1.3064,1.308,1.2981,-0.006799999999999917,0.00990000000000002
